Fiscal Year 2001,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Norway,43,114,4,485,997,90,0,0,4,"1,397",0,0,6,0,152,194,0,0,0,943,55,0,12,20,0,73,2,0,300,0,0,0,13,0,15,111,89,"1,319",212,25,3,0,0,254,310,89,2,0,0,102,0,1,0,0,0,0,0,41,3,10,46,0,27,1,126,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,721",0,"7,721",,,
Poland,90,129,0,617,"72,204","2,411",0,0,"3,722","2,087",0,9,"3,693",0,4,35,0,0,0,"1,254",30,0,34,55,0,41,3,0,506,0,0,55,233,0,34,340,158,"15,164",421,189,29,0,0,196,150,22,0,0,0,149,0,2,0,6,0,0,0,47,9,22,315,11,151,9,0,0,0,156,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,218,342,0,"105,365",0,"105,365",,,
Portugal,37,100,4,19,"1,133",227,0,0,5,653,0,34,572,0,0,4,0,0,0,476,18,0,12,28,1,25,4,0,186,0,0,0,7,0,4,37,67,514,49,28,3,0,0,87,75,12,0,0,0,145,0,0,0,0,0,0,0,18,10,6,46,0,4,0,0,0,0,11,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,10,0,"4,685",0,"4,685",,,
Romania,81,376,4,"1,275","15,892","5,093",0,0,159,"3,691",0,18,14,0,0,5,0,0,0,909,186,0,23,99,0,50,4,0,700,0,0,1,39,0,7,509,90,"3,599",230,169,26,0,0,39,41,4,0,0,0,0,0,0,0,0,0,0,0,32,1,4,87,0,56,0,0,0,0,54,22,0,0,0,0,11,0,0,0,0,0,0,0,0,0,27,34,1,"33,662",0,"33,662",,,
Russia,250,"1,464",3,"2,885","49,505","9,311",0,0,316,"6,697",0,101,51,0,1,9,0,0,0,"1,979",260,0,425,298,3,770,1,0,"2,167",0,0,0,119,0,7,"2,140",233,"11,610",998,"1,844",745,0,0,216,280,11,3,0,0,0,0,0,0,0,0,0,0,220,15,77,"1,936",2,487,77,3,0,0,59,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,11,1,"97,638",0,"97,638",,,
San Marino,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,,,
Serbia and Montenegro,23,58,1,152,"11,590",684,0,0,456,9,0,2,547,0,2,3,0,0,0,913,49,0,45,41,4,43,1,0,372,0,0,0,16,0,1,209,71,"1,205",56,37,0,0,0,23,19,6,0,0,0,0,0,0,0,0,0,0,0,19,1,9,28,2,76,11,0,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,"16,807",0,"16,807",,,
Slovakia,22,193,2,355,"10,074",795,0,0,82,608,0,0,12,0,0,7,0,0,0,456,20,0,11,21,0,16,3,0,172,0,0,0,72,0,5,97,32,"6,244",87,35,3,0,0,23,36,1,0,0,0,2,0,0,0,0,0,0,0,13,4,2,53,0,38,4,0,0,0,30,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,19,3,"19,662",0,"19,662",,,
Slovenia,23,124,1,33,115,33,0,0,2,220,0,0,1,0,44,8,0,0,0,194,0,0,4,23,0,13,0,0,48,0,0,0,5,0,1,9,18,227,22,3,0,0,0,23,10,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,270",0,"1,270",,,
Spain,122,519,6,545,"3,759",484,0,0,3,843,0,1,"1,691",0,72,192,0,0,0,"2,948",61,0,33,21,6,288,1,0,"1,091",0,0,1,31,0,22,279,309,"5,412",497,43,3,0,0,604,436,41,0,0,0,107,0,2,0,4,0,0,0,131,60,25,453,0,265,31,6,1,0,107,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"21,594",0,"21,594",,,
Sweden,23,723,6,305,"2,045",555,0,0,4,"1,449",0,1,22,0,104,579,0,0,0,"2,389",49,0,12,83,3,143,12,0,789,0,0,2,84,0,26,285,140,"3,021",265,65,2,0,0,798,832,147,5,0,0,0,0,0,0,0,0,0,0,96,20,24,432,3,40,25,0,0,0,21,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"15,637",0,"15,637",,,
Switzerland,45,154,0,252,"3,157",145,0,0,2,"1,731",0,0,10,0,57,269,0,0,0,"4,209",88,0,1,1,11,92,1,0,610,0,0,2,40,0,16,239,103,"1,700",244,25,3,0,0,593,519,142,3,0,0,1,0,0,0,0,0,0,0,84,3,29,62,0,7,0,1,0,0,41,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"14,707",0,"14,707",,,
Tajikistan,0,17,0,31,164,25,0,0,1,0,0,0,0,0,0,0,0,0,0,101,6,0,10,3,0,5,0,0,1,0,0,0,0,0,0,0,0,135,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,511,,,
Turkey,92,544,12,112,"44,789","3,863",0,0,81,727,0,15,229,0,30,69,0,0,0,"7,581",346,0,31,18,0,58,6,0,"1,404",0,0,0,10,0,11,329,76,"2,317",568,36,3,0,0,155,136,17,1,0,0,296,0,18,0,8,0,0,0,46,14,16,8,0,7,2,1,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,24,6,"64,139",0,"64,139",,,
Turkmenistan,10,14,1,221,148,95,0,0,4,0,0,0,1,0,0,0,0,0,0,54,0,0,6,1,0,6,0,0,2,0,0,0,0,0,0,3,0,143,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,718,,,
Ukraine,54,408,5,"1,870","5,307","7,868",0,0,120,"4,625",0,3,378,0,1,1,0,0,0,734,74,0,18,123,0,95,0,0,755,0,0,0,12,0,5,730,6,"3,038",243,"1,115",456,0,0,31,50,2,1,0,0,0,0,0,0,0,0,0,0,32,3,10,251,0,158,19,0,0,0,57,48,0,0,0,0,8,0,0,0,0,0,0,0,0,0,28,34,0,"28,776",0,"28,776",,,
Uzbekistan,33,233,2,19,"4,463",38,0,0,17,169,0,0,1,0,0,0,0,0,0,390,15,0,6,24,0,17,4,0,29,0,0,0,0,0,21,46,12,400,49,45,21,0,0,6,11,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,9,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"6,097",0,"6,097",,,
Vatican City,7,20,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,,,
Totals for Europe,"2,555","16,127",127,"15,545","481,572","53,193",0,0,"6,937","74,340",0,428,"9,147",0,"2,614","9,703",0,0,0,"61,126","2,177",0,"1,401","2,101",59,"5,044",103,0,"31,615",0,0,139,"3,168",0,617,"15,303","6,566","170,991","9,370","6,057","1,590",0,0,"22,723","20,937","2,149",59,0,4,"3,620",0,92,121,215,1,1,1,"3,907",988,966,"12,092",59,"2,916",364,763,186,0,"1,616",435,0,0,0,0,154,0,0,0,0,0,0,0,0,0,406,535,14,"1,065,039",0,"1,065,039",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,7,71,0,3,"1,596",954,0,0,12,14,0,1,1,0,0,0,0,0,0,85,1,0,6,0,0,4,0,0,11,0,0,0,5,0,0,1,1,17,5,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"2,813",0,"2,813",,,
"Bahamas, The",19,121,0,6,"15,151",24,0,0,24,165,0,7,14,0,0,0,0,0,0,"1,349",55,0,4,2,0,8,0,0,140,0,0,0,1,0,0,20,0,22,2,3,0,0,0,13,6,165,5,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"17,354",0,"17,354",,,
Barbados,29,185,1,15,"5,757","3,462",0,0,102,42,0,1,2,0,0,1,0,0,0,274,8,0,4,2,0,19,1,0,54,0,0,0,80,0,1,10,0,95,38,2,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,3,0,0,0,0,9,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,1,"10,258",0,"10,258",,,
Belize,7,77,2,21,"6,213","3,267",0,0,133,32,0,25,0,0,0,0,0,0,0,265,15,0,1,0,0,8,0,0,36,0,0,4,2,0,1,5,0,26,13,8,4,0,0,3,4,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"10,198",0,"10,198",,,
Canada,152,145,1,11,87,6,0,0,1,84,0,1,6,0,306,"1,058",0,0,0,189,15,0,28,10,2,550,1,0,118,0,0,5,15,0,1,104,46,91,22,"1,137",179,0,0,104,164,8,0,0,0,651,0,3,0,5,0,0,0,15,4,6,44,0,5,1,1,0,0,24,8,0,0,0,18,14,0,0,0,0,0,0,0,0,0,18,11,0,"5,475",0,"5,475",,,
Costa Rica,19,167,4,135,"40,723","1,364",0,0,554,542,0,70,67,0,1,13,0,0,0,448,42,0,7,5,0,61,7,0,156,0,0,5,326,0,21,114,64,"1,530",94,48,12,0,0,127,152,26,0,0,0,0,0,0,0,0,0,0,0,5,5,4,31,3,19,2,0,0,0,46,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,"47,076",0,"47,076",,,
Cuba,105,106,0,"2,388","2,872","20,158",0,0,178,4,2,2,3,0,0,0,0,0,0,32,8,0,118,228,0,70,0,0,17,0,0,0,4,0,1,13,18,64,9,263,69,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,334,2,521,3,7,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,71,51,46,"27,800",0,"27,800",,,
Dominica,5,30,0,4,"1,019",558,0,0,13,66,0,1,2,0,0,1,0,0,0,176,7,0,0,1,0,3,1,0,11,0,0,0,22,0,0,3,1,14,2,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,8,"2,002",0,"2,002",,,
Dominican Republic,31,596,23,"1,489","43,404",278,0,0,209,164,0,71,24,0,0,3,0,0,0,518,21,0,14,8,0,35,23,0,146,0,0,11,708,0,7,154,202,636,39,397,64,0,0,33,50,10,0,0,0,0,0,0,0,0,0,0,0,8,1,0,583,0,24,64,0,0,0,78,65,0,0,0,0,2,0,0,0,0,0,0,0,0,0,968,"1,569",8,"52,738",0,"52,738",,,
El Salvador,26,307,16,59,"92,492","1,385",0,0,139,359,0,70,0,0,0,2,0,0,0,335,10,0,10,1,0,50,21,0,73,0,0,2,302,0,0,47,59,193,13,60,14,0,0,23,25,7,0,0,0,0,0,0,0,0,0,0,0,3,2,1,179,0,10,4,0,0,0,43,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,228,64,"96,748",0,"96,748",,,
Grenada,4,26,0,28,"1,648",892,0,0,23,116,0,1,0,0,0,0,0,0,0,126,3,0,0,1,0,11,0,0,11,0,0,0,28,0,0,0,0,14,4,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"2,954",0,"2,954",,,
Guatemala,51,278,15,177,"65,538",214,0,0,302,317,0,135,10,0,0,0,0,0,0,419,26,0,8,20,0,41,6,0,114,0,0,4,"2,656",0,1,59,26,448,35,55,6,0,0,42,66,11,0,0,0,0,0,0,0,0,0,0,0,7,0,2,74,1,21,3,0,0,0,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,58,2,"71,352",0,"71,352",,,
Haiti,20,62,8,231,"19,657","2,939",0,0,294,205,1,105,129,0,0,0,0,0,0,262,8,0,9,8,0,45,6,0,30,0,0,0,16,0,5,13,15,171,11,124,11,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,179,0,0,0,0,35,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,390,558,21,"25,623",0,"25,623",,,
Honduras,23,151,15,275,"29,867",360,0,0,359,"1,490",0,26,13,0,0,2,0,0,0,434,17,0,5,1,0,51,8,0,68,0,0,5,"1,283",0,1,29,16,271,23,77,22,0,0,17,25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,96,0,1,2,0,0,0,25,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,76,5,"35,202",0,"35,202",,,
Jamaica,20,301,4,214,"52,615","1,612",0,0,175,970,0,7,1,0,0,1,0,0,0,"1,977",103,0,7,6,0,66,9,0,285,0,0,11,"8,919",0,2,116,3,"1,674",278,219,41,0,0,43,47,53,4,0,0,0,0,0,0,0,0,0,0,17,74,4,373,8,298,4,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,383,12,"71,271",0,"71,271",,,
Mexico,506,933,103,"11,458","87,221","14,759","1,990,402",0,662,"2,414",0,0,345,0,326,705,0,0,0,"7,779",504,0,92,7,1,457,37,0,"2,915",0,0,"29,273","34,996",0,32,"2,296",589,"3,985",935,"1,099",206,0,0,"2,169","2,811",184,10,0,0,5,0,0,0,0,0,0,0,236,79,75,"5,267",14,190,131,143,0,0,825,188,0,0,0,769,471,0,0,0,0,0,0,0,0,0,"3,660","7,594",472,"2,220,330",0,"2,220,330",,,
Nicaragua,7,27,16,73,"11,026",470,0,0,311,728,0,23,3,0,0,0,0,0,0,214,12,0,4,3,0,38,12,0,32,0,0,27,84,0,1,16,2,190,9,32,10,3,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,110,0,0,0,0,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,60,2,"13,593",0,"13,593",,,
Panama,22,306,5,324,"16,792",608,0,0,388,309,0,205,252,0,0,5,0,0,0,612,6,0,4,39,0,34,7,0,155,0,0,6,151,0,1,41,19,226,16,43,12,0,0,30,31,19,1,0,0,0,0,0,0,0,0,0,0,7,0,2,20,0,1,5,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"20,719",0,"20,719",,,
Saint Kitts and Nevis,6,57,0,7,950,576,0,0,6,15,0,1,2,0,0,0,0,0,0,101,1,0,6,0,0,10,0,0,7,0,0,0,0,0,0,0,1,5,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,"1,779",0,"1,779",,,
Saint Lucia,6,41,1,7,"1,948","1,167",0,0,56,69,0,1,1,0,0,0,0,0,0,156,7,0,2,1,0,4,0,0,15,0,0,0,0,0,0,6,0,23,4,7,0,0,0,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,"3,570",0,"3,570",,,
Saint Vincent and the Grenadines,4,43,1,22,"1,449",697,0,0,15,443,0,0,0,0,0,0,0,0,0,89,5,0,5,1,0,4,3,0,6,0,0,0,23,0,0,3,0,11,4,3,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,"2,850",0,"2,850",,,
Trinidad and Tobago,19,256,0,359,"47,800",879,0,0,131,903,0,64,2,0,1,6,0,0,0,"1,179",24,0,9,1,0,109,7,0,276,0,0,1,6,0,6,88,8,253,103,30,8,0,0,53,53,53,1,0,0,0,0,0,0,0,0,1,0,3,0,0,239,17,120,6,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,7,"53,143",0,"53,143",,,
Totals for North America,"1,088","4,286",215,"17,306","545,825","56,629","1,990,402",0,"4,087","9,451",3,817,877,0,634,"1,797",0,0,0,"17,019",898,0,343,345,3,"1,678",149,0,"4,676",0,0,"29,354","49,627",0,81,"3,138","1,070","9,959","1,659","3,623",662,3,1,"2,688","3,469",600,22,0,0,656,0,3,0,5,0,1,0,315,167,99,"7,434",45,"1,404",225,151,0,0,"1,224",446,0,0,0,787,499,0,0,0,0,0,0,0,0,0,"5,593","10,648",662,"2,794,848",0,"2,794,848",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,120,"2,856",3,75,"6,969",574,0,0,15,"2,320",0,6,9,0,35,533,0,0,0,"1,169",44,0,21,8,0,222,3,0,"2,176",0,0,109,989,0,20,"1,268",226,"7,002",518,259,30,0,0,"1,860","1,778",40,4,0,0,0,0,0,0,0,0,0,2,288,68,76,453,0,28,43,3,0,0,189,51,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"32,472",0,"32,472",,,
Fiji,9,21,2,19,"3,713",100,0,0,94,57,0,4,0,0,0,0,0,0,0,107,16,0,9,0,0,25,1,0,8,0,0,0,2,0,5,12,2,35,0,18,3,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,"4,340",0,"4,340",,,
Kiribati,2,4,0,44,128,48,0,0,61,625,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,936,,,
Marshall Islands,1,1,0,13,15,14,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,,,
"Micronesia, Federated States of",8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,,,
Nauru,4,8,0,0,84,2,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,121,,,
New Zealand,18,311,1,119,"2,280",132,0,0,18,953,0,226,2,0,1,11,0,0,0,350,27,0,9,14,0,80,4,0,681,0,0,356,857,0,4,529,69,"2,636",221,61,17,0,0,388,293,11,0,0,0,0,0,0,0,0,0,0,0,72,17,14,118,0,22,52,0,0,0,96,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"11,088",0,"11,088",,,
Palau,3,5,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,,,
Papua New Guinea,18,27,0,205,23,175,0,0,52,1,0,6,13,0,0,0,0,0,0,27,7,0,17,5,0,22,0,0,2,0,0,0,0,0,0,1,0,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,613,,,
Samoa,4,18,0,13,"2,154",212,0,0,28,71,0,4,1,0,0,0,0,0,0,42,3,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,638",0,"2,638",,,
Solomon Islands,4,4,0,19,47,14,0,0,5,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,108,,,
Tonga,16,17,7,5,"2,309",287,0,0,7,5,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,6,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,"2,762",0,"2,762",,,
Tuvalu,6,6,1,0,36,1,0,0,5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,217,,,
Vanuatu,1,10,0,8,37,5,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,117,,,
Totals for Oceania,214,"3,288",14,520,"17,804","1,566",0,0,332,"4,210",0,249,26,0,36,544,0,0,0,"1,748",97,0,70,32,0,363,8,0,"2,870",0,0,465,"1,849",0,29,"1,810",297,"9,701",749,346,50,0,0,"2,250","2,073",56,6,0,0,0,0,0,0,0,0,0,2,362,85,90,571,0,65,95,3,0,0,412,99,0,0,0,0,14,0,0,0,0,0,0,0,0,0,32,9,0,"55,511",0,"55,511",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,116,"1,298",33,135,"1,425",43,0,0,5,432,0,8,2,0,65,177,0,0,0,"3,170",301,0,57,83,0,275,17,0,"1,106",0,0,3,124,0,33,742,124,"2,534",426,42,4,0,0,643,862,46,3,0,0,0,0,0,0,0,0,2,0,129,15,64,365,0,71,64,2,0,0,195,130,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"15,375",0,"15,375",,,
Bolivia,57,507,12,46,"13,861",123,0,0,234,121,0,45,2,0,21,0,0,0,0,514,32,0,40,32,0,173,22,0,67,0,0,0,4,0,1,43,12,196,16,24,5,0,0,23,29,13,0,0,0,0,0,0,0,0,0,0,0,4,1,0,12,7,35,8,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,16,0,"16,387",0,"16,387",,,
Brazil,244,"2,629",111,"4,164","28,660","167,494",0,0,441,1,3,181,"2,394",0,5,18,0,0,0,"12,524",708,0,116,125,0,736,85,0,"2,367",0,0,14,336,0,63,"1,560",442,"8,157","1,026",229,25,0,0,"1,662","2,102",93,4,0,0,0,0,0,0,0,0,0,0,276,64,91,435,1,226,30,15,0,0,404,326,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,5,"240,609",0,"240,609",,,
Chile,104,"1,142",23,525,"53,620","1,462",0,0,557,"1,564",0,105,5,0,3,4,0,0,0,"1,278",262,0,56,36,1,200,32,0,278,0,0,73,84,0,6,249,189,"1,329",272,34,4,0,0,221,404,17,0,0,0,0,0,0,0,0,0,2,0,39,9,11,84,0,16,8,0,0,0,67,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,"64,395",0,"64,395",,,
Colombia,133,"1,441",33,952,"172,719",822,0,0,916,"1,209",0,20,5,0,136,253,0,0,0,"4,815",398,0,55,19,1,363,55,0,"1,881",0,0,1,185,0,15,"1,660",447,"2,783",382,681,214,0,0,"1,160","2,091",58,4,0,0,1,0,0,0,0,0,0,0,92,12,94,634,0,82,41,1,0,0,248,98,0,0,0,0,15,0,0,0,0,0,0,0,0,0,66,106,10,"197,407",0,"197,407",,,
Ecuador,123,"1,091",27,"1,001","60,156","1,698",0,0,570,283,0,130,78,0,0,40,0,0,0,"1,363",87,0,21,19,1,99,43,0,296,0,0,6,62,0,3,192,42,"1,041",116,156,34,0,0,118,211,12,0,0,0,0,0,0,0,0,0,0,0,11,1,1,16,0,96,5,0,0,0,63,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,347,13,"69,906",0,"69,906",,,
Guyana,3,110,1,38,"10,433",365,0,0,350,231,0,18,52,0,0,0,0,0,0,152,1,0,6,5,0,47,1,0,32,0,0,0,0,0,1,15,11,38,20,71,10,0,0,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,2,0,0,0,0,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,213,19,"12,508",0,"12,508",,,
