Fiscal Year 2003,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Norway,46,238,4,517,"1,411",75,0,0,11,"1,233",0,6,0,0,101,165,0,0,0,774,43,0,26,49,0,85,2,0,218,0,0,0,7,0,93,88,114,"1,173",190,20,1,9,0,242,207,67,5,0,0,124,0,4,0,0,0,0,0,35,6,1,104,0,6,4,132,0,0,38,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,"7,697",0,"7,697",,,
Poland,57,245,0,946,"54,060","5,901",0,0,82,"5,685",0,8,0,0,0,26,0,0,0,"1,188",55,0,21,58,0,80,5,0,476,0,0,54,820,0,38,296,212,"20,384",291,225,36,22,8,113,127,10,2,0,7,192,1,4,0,1,0,0,0,33,5,10,310,0,240,7,2,0,0,159,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,113,108,69,"92,814",0,"92,814",,,
Portugal,34,108,5,5,"1,196",107,0,0,2,"1,119",0,16,8,0,0,4,0,0,0,377,18,0,13,44,4,39,3,0,161,0,0,0,15,0,1,52,43,491,49,12,0,1,0,77,70,8,0,0,0,148,0,0,0,0,0,0,0,19,7,2,49,0,8,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,"4,361",0,"4,361",,,
Romania,74,471,5,"1,569","7,402","6,925",0,0,327,"6,281",0,5,30,0,0,4,0,0,0,766,90,0,60,68,0,83,3,0,613,0,0,1,136,0,4,454,80,"4,557",152,179,19,202,35,58,42,5,1,0,0,1,0,0,0,0,0,0,0,30,2,11,65,0,65,4,2,0,0,44,25,0,0,0,0,7,0,0,0,0,0,0,0,0,0,36,46,1,"31,040",0,"31,040",,,
Russia,187,"2,063",2,962,"45,626","5,077",0,0,195,"12,453",0,18,31,0,0,6,0,0,0,"1,473",172,0,178,434,1,732,4,0,"1,194",0,0,1,188,0,6,961,421,"16,558",627,"1,559",544,184,73,137,136,14,0,0,0,1,0,0,0,0,0,0,0,139,4,56,"2,959",0,530,67,0,0,0,63,10,0,0,0,0,7,0,0,1,0,0,0,0,0,0,27,10,6,"96,097",0,"96,097",,,
San Marino,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,,,
Serbia and Montenegro,33,35,0,"1,003","8,087","2,274",0,0,605,1,0,0,"1,410",0,3,1,0,0,0,860,43,0,4,37,0,38,0,0,320,0,1,0,225,0,1,145,95,"1,297",50,32,3,10,0,19,18,12,0,0,0,0,0,0,0,0,0,0,0,17,1,6,20,4,102,9,0,0,0,19,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,7,"16,862",0,"16,862",,,
Slovakia,31,206,1,143,"6,677",295,0,0,41,"1,347",0,0,16,0,0,6,0,0,0,367,11,0,13,19,0,29,2,0,153,0,0,0,163,0,2,72,20,"8,122",61,42,2,6,0,36,23,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,52,0,6,10,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,"18,017",0,"18,017",,,
Slovenia,12,150,0,115,73,1,0,0,0,277,0,0,0,0,19,9,0,0,0,162,2,0,5,5,0,15,0,0,42,0,0,0,13,0,0,5,11,212,9,4,0,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,185",0,"1,185",,,
Spain,83,695,4,223,"2,480",136,0,0,10,"2,006",0,8,5,0,32,204,0,0,0,"2,294",58,0,27,59,8,328,2,0,"1,071",0,0,0,172,0,10,216,265,"3,819",454,53,4,13,0,656,540,93,0,0,0,171,0,4,0,0,0,0,0,130,28,16,383,0,157,18,29,0,0,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"17,083",0,"17,083",,,
Sweden,45,865,7,365,"1,068",546,0,0,1,"1,220",0,0,0,0,60,244,0,0,0,"1,677",25,0,28,74,0,159,11,0,606,0,0,5,76,0,21,223,154,"2,329",186,41,3,6,0,565,516,99,0,0,0,2,0,0,0,0,0,0,0,86,14,15,244,1,52,28,24,0,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,"11,712",0,"11,712",,,
Switzerland,54,456,2,155,"1,602",81,0,0,18,628,0,7,1,0,47,164,0,0,0,"2,286",38,0,53,12,0,108,1,0,397,0,0,0,23,0,11,167,100,"1,252",186,22,1,5,2,422,299,100,7,0,0,2,0,0,0,0,0,0,0,71,4,10,66,0,1,0,0,0,0,42,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"8,919",0,"8,919",,,
Tajikistan,9,234,0,64,67,55,0,0,2,0,0,0,0,0,0,0,0,0,0,61,8,0,8,14,0,20,0,0,4,0,0,0,0,0,0,0,3,168,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,730,,,
Turkey,100,530,1,58,"24,580","2,967",0,0,22,"1,851",0,71,29,0,61,93,0,0,0,"5,219",373,0,27,43,0,77,10,0,"1,508",0,0,0,2,0,5,499,104,"3,229",475,45,3,33,4,144,140,11,0,0,4,278,0,10,0,0,0,0,0,62,0,19,9,0,36,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,8,"42,794",0,"42,794",,,
Turkmenistan,5,10,0,19,252,34,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,0,5,4,0,11,1,0,2,0,0,0,0,0,0,4,0,153,4,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,588,,,
Ukraine,77,332,2,"1,421","6,389","5,149",0,0,71,"6,133",0,6,108,0,0,4,0,0,0,577,70,0,23,130,0,84,3,0,400,0,0,1,12,0,1,372,102,"2,714",206,998,325,75,32,49,39,0,0,0,0,2,0,0,0,0,0,0,0,14,0,5,200,0,283,16,0,0,0,67,44,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,35,8,"26,608",0,"26,608",,,
Uzbekistan,27,335,0,38,"2,234",28,0,0,12,131,0,0,0,0,2,0,0,0,0,188,10,0,10,10,0,24,1,0,39,0,0,2,37,0,0,52,23,576,44,44,14,28,11,2,3,5,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,"3,957",0,"3,957",,,
Vatican City,5,18,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,,,
Totals for Europe,"2,379","18,279",110,"14,326","308,721","48,173",0,0,"3,815","91,558",2,551,"3,552",0,"2,330","8,104",0,0,0,"45,032","1,752",0,"1,127","2,375",93,"5,706",94,0,"24,028",0,3,157,"5,521",0,482,"10,296","6,477","168,081","7,102","5,481","1,210","1,247",251,"18,042","15,521","2,227",42,0,16,"4,628",2,130,91,87,3,2,2,"3,667","1,069",618,"12,018",77,"2,772",334,842,389,2,"1,542",471,0,0,0,0,104,0,0,1,0,0,0,0,0,0,384,292,148,"853,938",0,"853,938",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,1,7,0,3,"2,911",655,0,0,15,16,0,0,0,0,0,0,0,0,0,91,6,0,1,0,0,8,0,0,17,0,0,0,8,0,0,4,0,26,0,3,0,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,"3,795",0,"3,795",,,
"Bahamas, The",22,103,1,5,"8,245","1,321",0,0,37,155,0,34,4,0,0,0,0,0,0,"1,238",47,0,7,2,0,10,0,0,159,0,0,0,2,0,0,24,0,32,5,2,0,4,1,23,10,90,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,"11,609",0,"11,609",,,
Barbados,34,66,1,12,"9,487","1,708",0,0,99,71,0,1,0,0,0,0,0,0,0,237,4,0,4,2,0,17,1,0,87,0,0,0,47,0,0,30,1,56,12,1,0,3,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,2,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,"12,063",0,"12,063",,,
Belize,14,40,0,3,"3,481","2,181",0,0,162,27,0,45,0,0,0,0,0,0,0,224,11,0,3,10,0,14,0,0,26,0,0,2,73,0,0,11,0,30,8,6,3,1,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,"6,413",0,"6,413",,,
Canada,150,132,1,18,134,3,0,0,10,27,0,2,3,0,155,965,0,0,0,168,8,0,25,15,2,608,1,0,58,0,0,3,18,0,0,55,25,69,29,890,142,539,123,76,109,1,0,0,0,722,0,3,0,6,0,0,0,14,14,1,30,1,3,3,0,0,0,21,3,0,0,0,8,11,0,0,0,0,0,0,0,0,0,30,5,15,"5,454",0,"5,454",,,
Costa Rica,46,152,9,103,"26,701",246,0,0,451,645,0,115,0,0,9,4,0,0,0,407,39,0,12,4,0,77,5,0,135,0,0,5,466,0,2,51,58,527,66,43,13,32,24,154,121,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,13,0,2,0,0,0,0,53,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,"30,845",0,"30,845",,,
Cuba,126,67,0,914,"1,326","5,833",0,0,7,1,2,0,2,0,0,0,0,0,0,13,1,0,141,119,0,82,0,0,6,0,0,0,4,0,0,14,2,26,10,359,122,177,70,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,255,3,186,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,110,54,"10,122",0,"10,122",,,
Dominica,7,9,0,10,"1,412",307,0,0,24,44,0,1,0,0,0,1,0,0,0,116,2,0,0,1,0,5,1,0,15,0,0,0,0,0,0,2,0,20,1,14,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,"2,047",0,"2,047",,,
Dominican Republic,36,487,8,300,"35,857",265,0,0,230,183,0,96,39,0,0,2,0,0,0,507,12,0,12,28,0,42,16,0,141,0,0,7,756,0,1,184,87,670,29,754,138,358,109,48,69,4,0,0,0,0,0,0,0,0,0,0,0,9,2,5,570,1,20,70,0,0,0,74,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,654,614,613,"44,152",0,"44,152",,,
El Salvador,61,287,15,134,"25,508","7,790",0,0,575,203,0,80,1,0,1,1,0,0,0,270,3,0,9,6,3,44,12,0,71,0,0,8,291,0,0,41,30,174,10,77,12,87,43,30,32,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,167,0,4,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,306,103,"36,636",0,"36,636",,,
Grenada,2,17,0,13,"2,699",472,0,0,22,125,0,1,0,0,0,0,0,0,0,120,2,0,0,0,0,6,1,0,21,0,0,0,22,0,0,4,0,15,1,4,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3,566",0,"3,566",,,
Guatemala,36,208,19,194,"28,063",458,0,0,269,188,0,139,0,0,0,1,0,0,0,358,22,0,11,26,0,44,3,0,112,0,0,17,"3,119",0,0,75,37,254,28,34,13,70,37,35,60,11,0,0,0,0,0,0,0,0,0,0,0,5,1,0,74,0,0,2,0,0,0,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,125,5,"34,283",0,"34,283",,,
Haiti,13,23,0,66,"15,149","2,284",0,0,297,171,1,30,2,0,0,0,0,0,0,258,4,0,13,12,0,39,4,0,19,0,0,3,12,0,1,4,2,132,4,162,27,226,119,5,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,226,0,0,0,0,31,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,197,425,103,"20,114",0,"20,114",,,
Honduras,26,259,10,380,"17,881",612,0,0,487,"1,243",2,32,48,0,1,5,0,0,0,438,11,0,9,1,0,27,4,0,85,0,0,4,602,0,1,36,27,151,14,86,22,110,42,26,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103,0,0,1,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,95,18,"22,999",0,"22,999",,,
Jamaica,14,131,1,45,"20,512",154,0,0,257,"1,105",0,12,0,0,0,4,0,0,0,"1,236",87,0,10,5,0,71,8,0,391,0,0,2,"9,488",0,1,187,64,896,156,296,42,276,80,53,46,13,1,0,0,0,0,0,0,0,0,0,0,26,172,3,203,0,148,1,8,0,0,17,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,193,245,109,"36,790",0,"36,790",,,
Mexico,459,"1,244",64,"6,418","19,370","8,078","836,407",0,"2,148","2,995",0,1,388,0,347,717,0,0,0,"8,593",484,0,110,6,0,541,24,0,"2,664",0,0,"27,117","51,097",0,39,"2,241",532,"3,873",719,874,180,"1,184",545,"2,081","2,763",188,24,0,0,7,0,0,0,0,0,0,0,279,302,100,"6,028",3,188,74,115,0,0,"1,069",332,0,0,0,415,274,0,0,0,0,0,0,0,0,0,"8,030","7,085","13,197","1,022,013",0,"1,022,013",,,
Nicaragua,21,112,7,158,"7,655",732,0,0,519,815,0,27,7,0,0,0,0,0,0,156,4,0,3,5,0,27,8,0,39,0,0,63,199,0,0,20,18,176,8,34,4,50,28,3,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,149,0,0,0,0,0,0,22,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,52,0,"11,162",0,"11,162",,,
Panama,35,667,5,297,"13,680",888,0,0,252,333,0,19,118,0,0,0,0,0,0,790,18,0,6,2,0,24,4,0,148,0,0,3,166,0,1,57,31,225,27,55,17,43,8,23,33,8,0,0,0,0,0,0,0,0,0,0,0,10,0,3,24,0,0,14,0,0,0,14,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,"18,074",0,"18,074",,,
Saint Kitts and Nevis,4,26,0,3,"1,481",289,0,0,21,16,0,1,0,0,0,0,0,0,0,84,0,0,1,1,0,6,0,0,13,0,0,0,1,0,0,4,0,6,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,"1,999",0,"1,999",,,
Saint Lucia,5,21,0,21,"4,048",847,0,0,34,80,0,1,0,0,0,0,0,0,0,154,5,0,4,6,0,3,0,0,16,0,0,0,0,0,0,13,0,24,6,9,0,3,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,"5,331",0,"5,331",,,
Saint Vincent and the Grenadines,6,19,4,12,"2,153",326,0,0,52,667,0,0,0,0,0,0,0,0,0,66,5,0,1,1,0,3,1,0,4,0,0,0,2,0,0,4,0,21,1,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,2,"3,382",0,"3,382",,,
Trinidad and Tobago,24,137,1,62,"19,585",111,0,0,175,880,1,67,0,0,0,9,0,0,0,994,35,0,7,5,0,111,2,0,254,0,0,0,10,0,3,76,6,163,29,25,4,11,3,49,39,12,0,0,0,0,0,0,0,0,0,0,0,10,1,3,234,0,104,0,1,0,0,19,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,16,6,"23,303",0,"23,303",,,
Totals for North America,"1,142","4,214",146,"9,171","267,338","35,560","836,407",0,"6,143","9,990",6,704,612,0,513,"1,709",0,0,0,"16,518",810,0,389,257,5,"1,809",95,0,"4,481",0,0,"27,234","66,383",0,49,"3,137",920,"7,566","1,163","3,739",744,"3,179","1,232","2,630","3,347",367,27,0,0,729,0,3,0,6,0,0,0,377,493,124,"7,979",9,909,165,126,0,0,"1,474",563,0,0,0,423,303,0,0,0,0,0,0,0,0,0,"9,385","9,118","14,230","1,366,152",0,"1,366,152",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,108,"3,457",4,84,"5,394",78,0,0,19,"2,486",0,64,4,0,31,546,0,0,0,"1,090",40,0,17,12,0,225,2,0,"1,627",0,0,111,"1,124",0,21,772,236,"6,569",341,227,28,49,6,"1,363","1,239",23,3,0,0,1,0,0,0,0,0,0,1,285,44,52,374,2,21,25,5,0,0,195,69,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1,0,"28,488",0,"28,488",,,
Fiji,11,45,1,11,"2,302",130,0,0,826,123,1,16,1,0,0,0,0,0,0,46,0,0,7,1,0,16,0,0,0,0,0,0,0,0,0,10,0,7,0,11,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,"3,598",0,"3,598",,,
Kiribati,0,0,0,5,185,21,0,0,22,533,0,3,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,782,,,
Marshall Islands,0,0,0,4,9,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,,,
"Micronesia, Federated States of",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,,,
Nauru,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,,,
New Zealand,15,508,5,182,"1,698",36,0,0,25,830,0,119,1,0,0,8,0,0,0,349,36,0,12,9,0,82,0,0,434,0,0,273,581,0,2,240,81,"2,405",122,37,3,9,0,321,254,10,2,0,0,0,0,0,0,0,0,0,0,65,17,11,63,0,18,2,0,0,0,105,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,"8,995",0,"8,995",,,
Palau,10,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,,,
Papua New Guinea,6,27,0,101,92,94,0,0,57,1,0,27,8,0,0,0,0,0,0,26,1,0,12,5,0,4,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,488,,,
Samoa,1,16,0,34,"1,302",5,0,0,57,43,0,8,0,0,0,0,0,0,0,33,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,575",0,"1,575",,,
Solomon Islands,5,12,0,4,26,9,0,0,7,1,0,10,0,0,0,0,0,0,0,5,4,0,1,7,0,0,0,0,1,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,,,
Tonga,3,15,1,7,956,49,0,0,31,8,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,"1,187",0,"1,187",,,
Tuvalu,0,5,0,0,10,4,0,0,3,205,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,232,,,
Vanuatu,0,16,0,0,34,3,0,0,6,0,1,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,75,,,
Totals for Oceania,166,"4,116",11,432,"12,014",432,0,0,"1,060","4,230",2,264,14,0,31,554,0,0,0,"1,592",84,0,58,38,0,335,4,0,"2,065",0,0,384,"1,706",0,23,"1,024",317,"8,999",471,280,31,68,6,"1,688","1,505",33,5,0,0,1,0,0,0,0,0,0,1,350,61,63,437,2,40,27,5,0,0,436,96,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,7,0,"45,599",0,"45,599",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,123,"1,228",10,"1,037","70,344",924,0,0,446,832,0,134,3,0,99,255,0,0,0,"1,350",218,0,51,119,1,416,7,0,"1,517",0,0,8,378,0,20,"1,293",221,"2,818",459,92,6,39,19,982,"1,378",14,2,0,0,0,0,0,0,0,0,0,0,168,46,111,585,0,62,101,3,0,0,207,123,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,"88,256",0,"88,256",,,
Bolivia,83,456,10,61,"5,950",39,0,0,282,97,2,50,2,0,7,0,0,0,0,405,33,0,25,27,0,193,13,0,101,0,0,0,3,0,0,61,8,265,32,31,5,19,6,27,41,5,0,0,0,1,0,0,0,0,0,0,0,5,0,8,2,0,6,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,3,"8,443",0,"8,443",,,
Brazil,168,"2,426",40,"3,077","17,171","51,279",0,0,"5,524",16,2,208,898,0,5,23,0,0,0,"7,066",559,0,139,128,0,804,49,0,"2,011",0,0,15,933,0,16,"1,211",258,"7,542",755,302,73,54,18,"1,599","1,976",49,7,0,0,0,0,0,0,0,0,0,0,258,59,69,998,0,242,39,16,0,0,368,308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,20,2,"108,795",0,"108,795",,,
Chile,39,"1,180",9,175,"31,209",192,0,0,284,"1,280",0,153,1,0,0,1,0,0,0,866,188,0,45,27,0,204,20,0,259,0,0,60,192,0,5,288,115,"1,620",236,47,7,9,0,180,321,7,1,0,0,0,0,0,0,0,0,0,0,31,4,17,89,1,10,9,0,0,0,78,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,"39,491",0,"39,491",,,
Colombia,113,"1,835",29,"2,629","121,088","58,663",0,0,"1,316","1,005",0,18,1,0,64,185,0,0,0,"2,501",171,0,66,20,1,390,61,0,"1,595",0,0,1,128,0,1,"1,125",141,"2,567",263,625,210,195,101,665,"1,118",18,0,0,0,0,0,0,0,0,0,0,0,64,13,56,753,0,65,38,2,0,0,191,54,0,0,0,0,9,0,0,0,0,0,0,0,0,0,76,127,2,"200,359",0,"200,359",,,
Ecuador,257,833,29,336,"51,828","1,389",0,0,626,289,0,54,96,0,0,18,0,0,0,"1,040",68,0,39,8,0,137,22,0,297,0,0,3,32,0,1,237,61,"1,028",75,128,28,191,66,109,168,13,0,0,0,1,0,0,0,0,0,0,0,8,0,7,36,0,74,4,0,0,0,45,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,166,92,"60,088",0,"60,088",,,
Guyana,14,57,0,30,"6,417",236,0,0,292,222,0,27,77,0,0,0,0,0,0,112,7,0,4,6,0,44,1,0,97,0,0,0,1,0,0,138,9,38,6,114,25,64,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,3,0,0,0,5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,68,71,"8,335",0,"8,335",,,
