Fiscal Year 2000,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Indonesia,230,877,403,"1,325","44,656","4,057",0,0,115,"6,637",0,13,14,0,1,2,0,0,0,"7,777",365,0,159,138,0,103,60,0,"1,241",0,0,0,13,0,6,367,99,657,253,107,8,0,0,194,291,29,3,0,0,0,0,0,0,0,0,0,0,6,2,3,0,0,5,0,33,0,0,28,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"70,299",0,"70,299",,,
Iran,0,7,3,588,"9,376","11,999",0,0,122,12,0,3,2,0,3,30,0,0,0,658,61,0,136,251,0,220,0,0,326,0,0,0,0,0,0,272,14,192,177,281,12,0,0,46,51,4,0,0,0,0,0,0,0,0,0,0,0,18,3,17,8,0,14,2,0,0,0,2,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,"24,932",0,"24,932",,,
Iraq,5,7,0,72,"1,515",660,0,0,39,4,0,0,1,0,0,1,0,0,0,33,7,0,45,85,0,31,2,0,126,0,0,0,0,0,0,192,2,15,20,91,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,4,0,0,0,0,5,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"2,993",0,"2,993",,,
Israel,274,"2,119",0,91,"127,678",507,0,0,53,56,0,14,822,0,907,3,0,0,0,"1,684",126,0,33,25,0,36,0,0,"1,223",0,0,0,2,0,28,"1,082",59,"2,577","1,345",35,2,0,0,738,"1,019",29,3,0,0,0,0,0,0,0,0,0,0,127,22,26,179,0,114,3,37,0,0,143,73,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"143,297",0,"143,297",,,
Japan,354,"7,931",24,586,"6,431",352,0,0,11,"3,970",0,"1,926",9,0,"2,899","11,974",0,0,0,"32,661","1,257",0,45,74,1,273,4,0,"3,781",0,0,1,431,0,470,"1,515","1,614","8,304","4,405",361,10,0,0,"7,168","9,613",941,19,0,0,0,0,0,0,0,0,0,1,216,39,76,444,1,303,19,237,0,0,236,109,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,"111,140",0,"111,140",,,
Jordan,49,754,8,191,"16,746","1,113",0,0,12,215,1,0,150,0,0,0,0,0,0,763,131,0,34,52,0,57,0,0,417,0,0,0,1,0,4,254,10,460,159,69,0,0,0,39,30,11,0,0,0,0,0,0,0,0,0,0,0,16,2,8,0,0,34,0,0,0,0,11,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"21,811",0,"21,811",,,
"Korea, North",0,0,0,27,"1,443",3,0,0,3,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,62,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,634",0,"1,634",,,
"Korea, South",328,"1,711",16,431,"414,846","1,290",0,0,72,"3,516",0,99,1,0,"1,089","1,388",0,0,0,"27,520","5,404",0,44,191,0,132,1,0,"2,296",0,0,0,45,0,14,"2,295",814,"5,525","5,362",328,17,0,0,"1,107","2,027",182,54,0,0,0,0,0,0,0,0,0,0,77,23,74,100,0,315,6,19,0,0,224,201,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,"479,205",0,"479,205",,,
Kuwait,38,334,0,1,"8,711",19,0,0,1,2,0,0,69,0,0,0,0,0,0,865,231,0,10,23,0,6,0,0,10,0,0,0,0,0,0,4,6,49,25,0,0,0,0,5,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,443",0,"10,443",,,
Laos,20,37,0,59,54,760,0,0,0,0,0,10,0,0,0,0,0,0,0,58,0,0,22,47,0,1,0,0,1,0,0,0,0,0,0,0,0,21,6,321,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,454",0,"1,454",,,
Lebanon,14,145,6,233,"18,747","2,789",0,0,33,10,0,0,22,0,0,3,0,0,0,"1,147",24,0,8,37,0,54,4,0,268,0,0,0,2,0,0,95,43,514,89,158,0,0,0,33,31,19,0,0,0,0,0,0,0,0,0,0,0,24,30,3,11,0,53,3,0,0,0,16,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,"24,697",0,"24,697",,,
Macau S.A.R.,0,0,0,7,938,261,0,0,5,1,0,0,0,0,0,0,0,0,0,98,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,341",0,"1,341",,,
Malaysia,110,547,9,550,"41,731","1,255",0,0,105,"1,812",0,48,1,0,2,5,0,0,0,"2,041",142,0,18,115,0,73,6,0,"1,251",0,0,0,2,0,6,241,54,894,188,56,5,0,0,422,420,17,2,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,7,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,173",0,"52,173",,,
Maldives,1,27,3,2,103,20,0,0,5,34,0,0,0,0,0,0,0,0,0,7,4,0,3,9,0,6,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,239,,,
Mongolia,56,125,0,299,"1,053",198,0,0,8,0,0,3,0,0,0,1,0,0,0,436,40,0,33,21,0,24,0,0,10,0,0,4,0,0,0,8,1,271,115,9,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,26,0,4,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,792",0,"2,792",,,
Nepal,5,115,10,42,"3,782",133,0,0,255,6,1,4,167,0,0,0,0,0,0,986,121,0,23,58,0,121,6,0,176,0,0,2,92,0,0,117,3,142,53,17,2,0,0,12,5,16,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,26,0,0,131,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6,652",0,"6,652",,,
Oman,43,272,5,10,663,"1,367",0,0,1,67,0,0,2,0,0,0,0,0,0,334,61,0,12,28,0,1,0,0,2,0,0,0,0,0,0,2,0,45,16,0,0,0,0,4,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,949",0,"2,949",,,
Pakistan,94,315,59,430,"72,817","3,868",0,0,80,965,0,3,40,0,35,248,0,0,0,"2,485",231,0,81,89,1,263,17,0,"2,295",0,0,0,0,0,8,"1,873",31,763,426,280,9,0,0,173,359,15,1,0,0,0,0,0,0,0,0,0,0,77,9,57,1,0,156,9,0,0,0,68,46,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,"88,791",0,"88,791",,,
Palestinian Authority Travel Document,0,0,0,81,"3,061",175,0,0,6,0,0,0,0,0,0,0,0,0,0,150,29,0,0,0,2,9,0,0,30,0,0,0,0,0,0,26,4,107,40,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"3,734",0,"3,734",,,
Philippines,91,"1,382",404,"5,412","112,955","2,862",0,0,414,"30,240",0,16,"1,126",0,68,136,0,0,0,884,89,0,226,107,0,664,400,0,"3,102",0,0,0,371,0,16,"2,387",113,809,193,"2,606",335,0,0,731,562,46,0,0,0,1,0,0,0,0,0,0,0,62,38,20,102,0,38,0,2,0,0,306,78,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,"169,408",0,"169,408",,,
Qatar,105,196,3,5,"1,939",24,0,0,8,12,0,0,9,0,0,0,0,0,0,402,106,0,21,5,0,0,0,0,2,0,0,0,0,0,0,3,1,55,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,917",0,"2,917",,,
Saudi Arabia,641,"3,448",12,35,"47,702",320,0,0,12,17,0,0,920,0,0,0,0,0,0,"4,038","2,020",0,44,61,0,29,0,0,35,0,0,0,0,0,1,18,5,247,429,2,0,0,0,37,66,233,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,23,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"60,508",0,"60,508",,,
Singapore,33,"1,237",0,19,483,28,0,0,2,"1,808",0,2,1,0,3,7,0,0,0,"1,315",120,0,12,34,0,34,0,0,600,0,0,0,2,0,9,246,23,483,118,27,2,0,0,368,369,22,5,0,0,0,0,0,0,0,0,0,0,12,4,10,11,0,0,1,0,0,0,12,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"7,475",0,"7,475",,,
Sri Lanka,21,219,46,720,"7,613","1,441",0,0,130,520,1,2,5,0,0,6,0,0,0,632,93,0,58,31,0,111,66,0,407,0,0,0,5,0,0,201,0,130,64,15,0,0,0,25,32,52,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,0,38,3,0,0,0,39,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"12,756",0,"12,756",,,
Syria,45,55,6,132,"11,845",533,0,0,20,6,0,0,130,0,1,0,0,0,0,318,33,0,37,32,0,56,1,0,283,0,0,0,1,0,0,172,5,248,119,118,5,0,0,14,9,9,1,0,0,0,0,0,0,0,0,0,0,20,16,8,15,0,28,0,1,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"14,344",0,"14,344",,,
Thailand,124,426,32,192,"47,265",296,0,0,193,"3,360",0,9,1,0,117,105,0,0,0,"5,227",92,0,14,71,0,69,23,0,686,0,0,2,12,0,7,128,53,"1,740",137,427,53,0,0,79,77,26,0,0,0,0,0,0,0,0,0,0,0,13,3,4,20,0,24,0,54,0,0,132,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"61,300",0,"61,300",,,
Timor-Leste,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,,,
United Arab Emirates,63,678,50,7,"7,940","1,404",0,0,0,2,0,0,25,0,0,0,0,0,0,"1,491",260,0,3,32,0,0,0,0,3,0,0,0,0,0,0,0,1,21,11,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,000",0,"12,000",,,
Vietnam,101,161,0,"2,647","1,920","4,632",0,0,70,60,0,37,20,0,0,1,0,0,0,930,35,0,38,164,0,60,2,0,61,0,0,0,0,0,2,43,22,447,64,"1,546",114,0,0,26,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,54,0,0,0,0,28,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"13,339",0,"13,339",,,
Yemen,72,146,7,190,"2,697",295,0,0,1,1,0,1,18,0,0,0,0,0,0,318,67,0,19,99,0,21,2,0,9,0,0,0,0,0,0,14,14,41,15,7,0,0,0,3,7,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,076",0,"4,076",,,
Totals for Asia,"3,648","25,645","1,283","20,553","1,758,376","72,424",0,0,"10,254","66,222",10,"3,336","9,111",0,"6,010","14,365",0,0,0,"156,315","17,943",0,"1,517","3,069",84,"3,931",718,0,"91,531",0,0,25,"1,115",0,635,"55,516","3,943","37,987","20,921","10,171",780,0,0,"22,020","22,921","2,068",215,0,0,3,0,0,0,0,0,0,1,"1,213",424,636,"1,589",25,"3,727",90,529,0,0,"2,499",761,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,"2,456,459",0,"2,456,459",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,13,73,0,449,"2,654","2,673",0,0,4,0,0,0,3,0,0,0,0,0,0,521,17,0,11,75,0,33,0,0,32,0,0,0,6,0,0,20,7,586,14,34,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7,245",0,"7,245",,,
Andorra,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,,
Armenia,45,9,0,75,"10,104",101,0,0,11,0,0,0,0,0,0,7,0,0,0,198,17,0,8,30,2,90,0,0,88,0,0,1,0,0,3,176,0,"1,237",59,25,5,0,0,31,61,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,46,0,42,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,488",0,"12,488",,,
Austria,36,159,2,43,"1,615",38,0,0,3,"1,216",0,0,4,0,40,129,0,0,0,930,17,0,11,36,2,86,4,0,262,0,0,2,89,0,7,66,103,"1,713",124,18,3,0,0,277,164,103,0,0,0,0,0,0,0,0,0,1,0,96,1,4,330,2,25,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"7,772",0,"7,772",,,
Azerbaijan,31,79,1,14,817,953,0,0,11,1,0,0,1,0,0,0,0,0,0,121,10,0,18,10,0,27,0,0,25,0,0,0,0,0,0,21,12,364,31,8,2,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,582",0,"2,582",,,
Belarus,33,13,0,"1,018",860,"3,456",0,0,19,53,0,3,19,0,0,0,0,0,0,205,6,0,22,112,0,51,0,0,231,0,0,0,7,0,0,224,0,"2,253",66,95,41,0,0,11,15,3,0,0,0,0,0,0,0,0,0,0,0,11,0,6,21,0,6,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"8,867",0,"8,867",,,
Belgium,78,204,9,99,716,40,0,0,1,200,0,0,663,0,40,134,0,0,0,606,18,0,34,76,9,129,0,0,360,0,0,0,64,0,8,138,143,"1,189",157,28,0,0,0,447,543,141,0,0,0,436,0,4,0,1,0,1,0,37,8,22,128,1,24,0,1,0,0,16,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"6,958",0,"6,958",,,
Bosnia and Herzegovina,27,56,0,272,"6,617",470,0,0,35,23,0,0,4,0,6,2,0,0,0,274,3,0,11,24,0,20,0,0,50,0,0,0,0,0,0,12,17,393,17,8,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,414",0,"8,414",,,
Bulgaria,40,242,0,"1,692","2,259","7,168",0,0,60,"1,749",1,5,2,0,1,4,0,0,0,"2,182",119,0,32,87,0,114,12,0,578,0,0,0,168,0,9,366,36,"1,815",127,53,12,0,0,45,56,5,0,0,0,0,0,0,0,0,0,0,0,33,4,18,230,0,52,17,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"19,401",0,"19,401",,,
Croatia,36,246,1,107,"13,074",357,0,0,83,"5,202",0,1,16,0,11,5,0,0,0,481,7,0,1,38,0,32,1,0,243,0,0,0,3,0,2,97,97,813,52,27,4,0,0,32,18,5,0,0,0,1,0,0,0,0,0,0,0,11,0,3,20,1,32,4,1,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,197",0,"21,197",,,
Cyprus,18,33,0,36,"4,655",857,0,0,0,23,0,0,2,0,0,0,0,0,0,927,14,0,21,13,0,9,0,0,109,0,0,0,1,0,1,13,5,509,13,1,0,0,0,7,4,16,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,307",0,"7,307",,,
Czech Republic,28,264,2,211,"35,283",441,0,0,103,340,0,15,162,0,0,26,0,0,0,684,27,0,10,65,0,22,5,0,160,0,0,0,69,0,1,89,108,"3,921",160,33,1,0,0,64,77,10,0,0,0,36,0,2,0,0,0,0,0,19,2,3,395,6,31,33,0,0,0,18,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"42,932",0,"42,932",,,
Denmark,44,165,7,111,"2,176",280,0,0,3,"1,602",0,0,8,0,132,4,0,0,0,703,34,0,19,99,3,151,4,0,310,0,0,2,31,0,20,162,129,"1,783",182,17,0,0,0,430,445,38,0,0,0,150,0,5,0,0,0,0,0,67,2,5,138,1,66,5,13,0,0,17,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"9,569",0,"9,569",,,
Estonia,39,141,1,30,"5,001",56,0,0,15,176,0,0,0,0,0,0,0,0,0,139,8,0,3,13,0,10,0,0,38,0,0,0,4,0,1,24,7,597,33,14,8,0,0,8,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,56,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6,444",0,"6,444",,,
Finland,30,247,5,137,471,181,0,0,10,440,0,0,5,0,142,208,0,0,0,429,18,0,38,94,2,68,2,0,150,0,0,0,32,0,3,99,112,"1,334",207,24,3,0,0,431,561,22,0,0,0,0,0,0,0,0,0,0,0,33,1,3,129,0,47,28,1,0,0,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,776",0,"5,776",,,
France,236,"1,595",18,296,"2,606",249,0,0,26,"4,741",0,18,84,0,135,"1,363",0,0,0,"5,513",93,0,71,209,10,715,8,0,"2,803",0,0,1,73,0,68,"1,000",519,"13,812",959,102,8,0,0,"2,693","3,380",165,11,0,0,12,0,2,0,0,0,0,0,359,61,115,557,0,179,19,201,1,0,76,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,"45,188",0,"45,188",,,
Georgia,14,443,1,22,"1,515",641,0,0,52,130,0,3,55,0,0,0,0,0,0,201,9,0,6,29,0,23,0,0,47,0,0,0,1,0,0,25,11,771,39,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,12,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,149",0,"4,149",,,
Germany,240,956,15,173,"11,735",281,0,0,7,"6,193",0,388,17,0,"1,006","2,637",0,0,0,"7,516",121,0,59,114,14,292,4,1,"2,699",0,0,0,160,0,78,881,853,"26,267","1,223",256,22,0,0,"3,794","3,029",492,8,0,6,"1,335",0,12,29,135,0,0,1,423,33,123,888,5,71,5,158,0,0,113,24,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,"74,915",0,"74,915",,,
Great Britain and Northern Ireland,143,"3,084",10,"1,865","62,804","9,639",0,0,121,"12,217",1,104,37,0,353,"3,153",0,0,0,"6,549",156,0,78,157,17,694,9,0,"7,304",0,0,41,675,0,109,"3,772","2,079","22,054",845,928,64,0,0,"8,548","7,425",393,7,0,1,502,0,6,0,14,0,2,0,"1,371",635,301,"3,410",53,520,38,190,221,3,314,116,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,"163,150",0,"163,150",,,
Greece,69,149,0,56,"33,240","2,708",0,0,68,"3,845",0,0,205,0,7,1,0,0,0,"1,128",11,0,18,31,3,31,0,0,379,0,0,0,0,0,3,40,96,648,97,9,0,0,0,46,41,66,9,0,2,182,0,5,1,1,0,0,0,65,29,5,100,0,156,2,0,0,0,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"43,567",0,"43,567",,,
Hungary,40,166,0,140,"34,159","2,391",0,0,"1,031",10,0,10,799,0,0,0,0,0,0,555,25,0,14,84,0,29,3,0,250,0,0,0,9,0,15,155,109,"2,149",289,37,2,0,0,99,79,7,0,0,0,3,0,1,0,0,0,0,0,29,0,18,120,0,19,6,2,0,0,48,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"42,908",0,"42,908",,,
Iceland,9,16,0,1,636,10,0,0,3,275,0,0,7,0,0,0,0,0,0,267,56,0,2,25,0,17,0,0,48,0,0,0,0,0,0,21,7,167,56,4,0,0,0,17,31,35,11,0,0,0,0,0,0,0,0,0,0,13,0,9,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,833",0,"1,833",,,
Ireland,27,198,2,67,"1,433",22,0,0,1,840,0,0,2,0,11,126,0,0,0,557,8,0,12,43,0,71,0,0,627,0,0,10,101,0,34,142,80,"13,205",128,64,2,0,0,818,514,58,1,0,0,0,0,1,0,0,0,0,0,76,33,17,553,3,294,2,4,135,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"20,407",0,"20,407",,,
Italy,72,547,3,330,"3,712",157,0,0,3,"4,272",0,1,22,0,281,471,0,0,0,"3,527",83,0,36,146,9,255,6,0,"1,050",0,0,1,31,0,32,321,143,"3,810",342,84,5,0,0,746,567,243,0,0,3,427,0,9,0,0,0,0,0,280,46,42,243,0,78,3,102,0,0,96,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"22,648",0,"22,648",,,
Kazakhstan,42,311,0,"1,075",746,"1,423",0,0,26,0,0,0,10,0,0,0,0,0,0,407,26,0,30,4,0,45,1,0,37,0,0,0,1,0,2,38,2,765,46,57,19,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,161",0,"5,161",,,
Kyrgyzstan,10,135,0,280,214,521,0,0,15,0,0,0,1,0,0,0,0,0,0,184,1,0,8,30,0,27,1,0,11,0,0,0,0,0,0,12,3,283,19,39,10,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,825",0,"1,825",,,
Latvia,13,216,2,20,"4,217",285,0,0,134,549,0,0,158,0,2,6,0,0,0,198,7,0,9,67,0,12,2,0,45,0,0,0,26,0,0,34,13,974,20,45,23,0,0,14,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,1,1,2,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,144",0,"7,144",,,
Liechtenstein,4,0,0,2,12,2,0,0,0,4,0,0,0,0,0,0,0,0,0,35,0,0,2,6,0,1,0,0,4,0,0,0,1,0,0,0,0,11,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,88,,,
Lithuania,17,261,1,20,"10,089",81,0,0,21,693,0,0,1,0,0,0,0,0,0,251,15,0,5,14,0,14,1,0,87,0,0,5,9,0,0,65,13,"2,296",31,53,26,0,0,31,16,1,2,0,0,1,0,0,0,0,0,0,0,6,1,6,23,0,3,1,5,0,0,20,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"14,193",0,"14,193",,,
Luxembourg,13,11,1,3,115,36,0,0,0,27,0,0,0,0,0,7,0,0,0,58,0,0,7,14,0,5,1,0,7,0,0,0,1,0,0,0,5,30,8,1,0,0,0,13,18,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,393,,,
Macedonia,18,179,0,140,"1,741","1,423",0,0,179,45,0,0,197,0,0,4,0,0,0,240,4,0,5,105,0,10,1,0,39,0,0,0,9,0,1,16,19,537,21,7,1,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,966",0,"4,966",,,
Malta,8,30,0,1,"4,856",13,0,0,1,44,0,0,0,0,0,0,0,0,0,22,1,0,5,18,0,5,0,0,9,0,0,0,0,0,0,3,12,80,14,1,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,156",0,"5,156",,,
Moldova,14,201,1,22,681,"1,066",0,0,11,12,0,1,3,0,0,3,0,0,0,121,8,0,7,11,0,26,0,0,38,0,0,0,2,0,0,35,1,471,17,68,32,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,11,0,2,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,885",0,"2,885",,,
Monaco,2,1,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,,,
Netherlands,50,207,1,178,"2,635",52,0,0,6,"4,214",0,1,13,0,46,394,0,0,0,"1,279",30,0,23,70,1,174,7,0,795,0,0,3,107,0,21,274,208,"3,343",197,102,5,0,0,"1,083","1,033",239,0,0,0,158,0,2,0,3,0,0,0,105,53,25,409,12,27,2,2,0,0,54,26,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"17,682",0,"17,682",,,
