Fiscal Year 1998,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Portugal,54,185,26,103,"37,575","3,634",489,0,224,818,0,13,458,0,0,2,0,0,0,484,20,0,20,64,0,36,7,0,92,0,0,0,10,0,1,46,108,402,63,27,3,0,0,51,65,20,1,0,0,171,0,2,2,0,0,0,0,15,56,2,83,0,119,2,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,577",42,"45,619",,,
Romania,58,528,1,144,"14,910","4,418",478,0,255,"1,642",0,113,15,0,0,1,0,0,0,679,120,0,47,136,0,24,2,0,317,0,0,0,0,0,2,265,153,"1,104",142,121,8,0,0,33,39,2,0,0,0,0,0,0,0,0,0,0,0,16,0,1,15,0,74,4,0,0,0,11,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"25,896",297,"26,193",,,
Russia,366,"1,849",0,"2,052","92,484","6,911",206,0,"1,247","8,346",1,81,31,0,0,1,0,0,0,"4,359",341,0,458,327,3,785,4,0,"1,395",0,0,0,61,0,36,"1,467",293,"8,617","1,118",816,318,0,0,308,425,41,1,0,0,0,0,0,0,0,0,0,0,166,142,52,"1,932",1,368,100,3,0,0,101,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"137,631",329,"137,960",,,
San Marino,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,,,
Serbia and Montenegro,14,34,1,151,"9,191","3,931",194,0,540,43,0,3,428,0,3,0,0,0,0,716,42,0,4,14,0,38,2,0,201,0,0,0,1,0,2,136,55,610,82,36,0,0,0,21,17,42,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,59,10,0,0,0,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"16,652",332,"16,984",,,
Slovakia,21,227,3,111,"8,899","2,304",44,0,186,31,0,0,149,0,0,6,0,0,0,432,14,0,22,71,0,10,3,1,82,0,0,0,11,0,2,66,57,"1,890",87,27,2,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,0,1,1,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"14,829",22,"14,851",,,
Slovenia,10,132,0,22,588,46,1,0,11,180,0,0,14,0,46,0,0,0,0,217,3,0,11,21,0,9,0,0,31,0,0,0,0,0,0,2,18,187,15,2,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2,16,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,608",1,"1,609",,,
Spain,128,380,3,500,"2,900",307,8,0,17,"1,012",0,10,"1,005",0,69,134,0,0,0,"3,613",63,0,31,65,7,172,3,3,849,0,0,2,18,0,34,215,198,"5,362",497,39,0,0,0,333,322,177,5,0,0,72,0,3,2,57,0,0,0,112,31,18,303,0,292,15,14,0,0,90,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"19,505",2,"19,507",,,
Sweden,42,"1,089",7,319,"2,341","1,295",34,0,441,"1,391",0,2,466,0,44,622,0,0,0,"2,828",29,0,29,87,1,127,12,0,495,0,0,0,78,0,29,174,127,"4,368",360,45,0,0,0,581,729,238,1,0,0,2,0,0,0,0,0,0,0,69,7,13,174,0,7,27,1,0,0,28,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"18,771",8,"18,779",,,
Switzerland,49,176,1,507,"4,011",380,14,0,5,"2,001",0,0,17,0,76,325,0,0,0,"5,381",88,0,1,3,7,148,0,0,426,0,0,3,77,0,33,185,111,"2,143",303,27,0,0,0,476,490,144,8,0,0,1,0,0,0,0,0,0,0,60,3,17,109,1,13,0,5,0,0,38,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"17,880",3,"17,883",,,
Tajikistan,2,2,0,17,127,10,1,0,1,0,0,0,0,0,0,0,0,0,0,47,3,0,9,2,0,2,0,0,0,0,0,0,0,0,0,1,0,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,241,,,
Turkey,117,795,9,170,"41,082","4,105",54,0,109,"1,035",0,39,313,0,30,44,0,0,0,"5,150",196,0,35,105,0,56,8,0,686,0,0,0,1,0,6,157,108,"1,728",599,18,0,0,0,89,80,71,1,0,0,357,0,9,0,25,0,0,0,28,0,10,5,0,6,0,1,0,0,8,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"57,461",33,"57,494",,,
Turkmenistan,17,67,0,124,17,96,0,0,3,0,0,0,19,0,0,0,0,0,0,29,0,0,18,4,0,1,1,0,0,0,0,0,0,0,0,0,0,88,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1,496,,,
Ukraine,118,439,1,"4,237","3,845","6,512",152,0,148,"2,956",0,6,712,0,0,1,0,0,0,784,68,0,71,115,0,95,2,0,325,0,0,0,7,0,0,371,13,"2,504",165,478,151,0,0,40,57,8,2,0,0,0,0,0,0,0,0,0,0,21,11,9,234,0,318,9,0,0,0,48,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"25,057",213,"25,270",,,
Uzbekistan,45,258,3,16,"2,081",57,0,0,39,2,1,0,281,0,0,0,0,0,0,245,9,0,13,22,0,48,0,0,20,0,0,0,0,0,22,21,9,479,31,19,2,0,0,9,17,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,758",8,"3,766",,,
Vatican City,1,48,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,77,,,
Totals for Europe,"2,908","17,701",168,"17,118","544,175","98,673","2,934",0,"5,535","73,293",2,"1,075","6,399",0,"2,549","7,602",0,0,0,"63,714","2,111",0,"1,471","2,823",50,"4,734",109,7,"20,899",0,0,79,"1,250",0,711,"10,487","5,902","127,542","9,424","3,437",646,0,0,"17,122","16,948","2,828",112,0,3,"3,867",0,80,18,149,2,1,1,"2,863","1,037",629,"10,266",81,"2,513",285,817,0,0,"1,347",273,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,"1,096,875","2,239","1,099,114",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,2,25,1,3,"1,660","1,241",0,0,18,19,0,0,1,0,0,0,0,0,0,104,1,0,3,0,0,8,0,0,7,0,0,0,19,0,0,0,0,19,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,144",0,"3,144",,,
"Bahamas, The",14,140,2,131,"1,166","14,647",0,0,15,236,0,5,20,0,0,0,0,0,0,"1,006",33,0,4,0,0,12,1,0,91,0,0,0,1,0,0,18,0,28,10,6,2,0,0,8,8,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,782",0,"17,782",,,
Barbados,32,172,0,22,"7,439","3,273",0,0,81,138,0,2,0,0,0,0,0,0,0,258,9,0,1,6,0,17,1,0,34,0,0,0,5,0,0,6,1,75,6,4,1,0,0,10,13,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,649",0,"11,649",,,
Belize,9,40,0,6,"4,483","1,986",0,0,165,31,0,20,0,0,0,0,0,0,0,197,20,0,1,0,0,10,0,0,14,0,0,0,2,0,0,2,0,27,12,5,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,055",0,"7,055",,,
Canada,200,108,3,120,94,16,1,0,7,120,0,3,7,0,78,897,0,0,0,178,10,0,34,21,1,468,3,0,57,0,0,0,15,0,0,80,37,81,33,766,103,0,0,84,125,3,0,0,0,468,0,0,0,0,0,5,4,15,8,3,47,2,3,3,0,0,0,15,2,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,"4,343",1,"4,344",,,
Costa Rica,53,121,5,102,"51,635",827,15,0,386,804,1,88,10,0,5,7,0,0,0,458,34,0,18,17,0,53,3,0,106,0,0,8,32,0,5,37,65,821,69,31,8,0,0,45,73,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,0,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,028",4,"56,032",,,
Cuba,95,69,0,"2,716",980,"5,228",16,0,104,4,1,5,3,0,0,3,0,0,0,22,3,0,80,141,0,55,0,0,13,0,0,0,10,0,0,16,18,30,7,112,9,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,161,4,446,1,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"10,399",74,"10,473",,,
Dominica,3,16,0,31,"1,872",828,1,0,30,86,0,0,0,0,0,0,0,0,0,108,3,0,0,1,0,3,1,0,8,0,0,0,15,0,0,4,0,13,2,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,062",0,"3,062",,,
Dominican Republic,19,566,13,814,"54,481","1,326",57,0,310,525,0,50,85,0,1,0,0,0,0,460,20,0,7,9,0,28,25,0,105,0,0,0,598,0,3,139,200,470,34,140,14,0,0,29,44,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"1,040",11,97,57,5,0,0,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,916",24,"61,940",,,
El Salvador,31,276,26,110,"51,312","1,864",287,0,860,517,3,155,143,0,1,1,0,0,0,267,13,0,17,7,0,32,19,0,37,0,0,0,3,0,2,16,47,219,22,33,2,0,0,21,17,10,1,0,0,0,0,0,0,0,0,0,0,2,2,3,141,0,11,6,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,567",77,"56,644",,,
Grenada,1,23,0,15,"2,900","1,175",0,0,12,231,0,1,1,0,0,0,0,0,0,87,0,0,0,0,0,5,3,0,7,0,0,0,30,0,0,0,0,16,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,512",0,"4,512",,,
Guatemala,58,309,17,96,"51,082",361,171,0,488,733,1,159,52,0,0,3,0,0,0,488,26,0,7,20,1,50,15,0,65,0,0,0,575,0,1,42,21,265,64,22,3,0,0,30,46,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55,345",42,"55,387",,,
Haiti,26,188,5,118,"12,804","4,753",9,0,667,228,1,281,301,0,0,0,0,0,0,298,15,0,12,11,0,62,18,0,13,0,0,0,6,0,0,2,9,141,8,42,4,0,0,2,5,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,60,0,152,0,0,0,0,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"20,271",280,"20,551",,,
Honduras,77,266,11,93,"27,085",402,28,0,599,"2,757",0,47,59,0,2,1,0,0,0,327,29,0,22,9,0,34,13,0,52,0,0,7,235,0,1,26,10,222,17,64,17,0,0,15,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,0,3,0,1,0,0,17,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"32,638",34,"32,672",,,
Jamaica,28,267,9,597,"37,236","3,244",0,0,362,"1,371",0,25,14,0,0,0,0,0,0,995,35,0,7,10,0,52,11,0,129,0,0,0,"2,394",0,3,42,2,715,25,123,14,0,0,22,29,48,0,0,0,0,0,0,0,0,0,0,0,19,27,1,833,1,195,5,0,0,0,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"48,904",0,"48,904",,,
Mexico,432,751,96,"14,111","338,874","42,042","275,608",0,"1,398","2,296",6,12,"1,352",0,231,465,0,0,0,"8,598",693,0,89,22,2,369,38,0,"2,320",0,0,"21,969","11,541",0,146,"1,791",372,"3,523",955,613,91,0,0,"1,925","2,712",161,18,0,0,2,0,0,0,0,0,1,0,102,35,21,"4,034",10,322,50,102,0,0,491,130,0,0,0,287,205,0,0,0,0,0,0,0,0,0,0,0,0,"741,414",87,"741,501",,,
Nicaragua,14,33,20,310,"15,558","1,104",48,0,459,777,0,21,12,0,0,0,0,0,0,191,13,0,9,9,0,24,13,0,22,0,0,0,51,0,0,7,13,163,17,16,1,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,11,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,946",14,"18,960",,,
Panama,46,419,12,342,"14,945",263,12,0,231,328,0,204,102,0,0,0,0,0,0,635,4,0,11,13,0,25,2,0,98,0,0,6,151,0,0,38,6,187,40,39,5,0,0,27,16,15,0,0,0,0,0,0,0,0,0,0,0,3,0,2,22,0,1,3,8,0,0,7,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"18,282",2,"18,284",,,
Saint Kitts and Nevis,2,16,0,3,969,608,0,0,12,18,0,1,0,0,0,0,0,0,0,82,3,0,1,0,0,3,0,0,8,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,742",0,"1,742",,,
Saint Lucia,8,35,2,18,"3,686","1,602",0,0,59,138,0,0,0,0,0,0,0,0,0,132,10,0,5,0,0,5,0,0,3,0,0,0,0,0,0,2,0,19,0,1,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,746",0,"5,746",,,
Saint Vincent and the Grenadines,4,24,0,15,"1,809",793,0,0,39,555,0,0,2,0,0,0,0,0,0,50,1,0,1,0,0,6,1,0,4,0,0,0,1,0,0,6,0,15,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,337",0,"3,337",,,
Trinidad and Tobago,26,121,3,99,"40,081",534,0,0,319,917,0,64,3,0,1,0,0,0,0,779,23,0,6,8,0,72,8,0,187,0,0,0,5,0,5,72,0,134,23,20,3,0,0,36,56,27,3,0,0,0,0,0,0,0,0,0,0,4,0,1,153,0,92,0,0,0,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,930",0,"43,930",,,
Totals for North America,"1,180","3,985",225,"19,872","722,151","88,117","276,253",0,"6,621","12,829",13,"1,143","2,167",0,319,"1,377",0,0,0,"15,720",998,0,335,304,4,"1,393",175,0,"3,380",0,0,"21,990","15,689",0,166,"2,348",801,"7,187","1,349","2,046",277,0,0,"2,263","3,172",528,29,0,0,470,0,0,0,0,0,7,4,175,74,32,"6,650",37,"1,342",125,118,0,0,774,281,0,0,0,295,222,0,0,0,0,0,0,0,0,0,0,0,0,"1,227,012",639,"1,227,651",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,120,"2,695",3,159,"8,364",631,0,0,23,"1,995",0,29,36,0,23,164,0,0,0,"1,126",38,0,18,9,0,173,0,1,"1,665",0,0,75,293,0,32,"1,062",184,"4,971",580,157,10,0,0,"1,298","1,236",69,22,0,0,0,0,0,0,0,0,0,4,210,43,68,232,1,5,9,2,0,0,148,52,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"28,042",2,"28,044",,,
Fiji,2,19,0,46,955,"2,737",159,0,144,48,2,363,2,0,0,0,0,0,0,63,14,0,4,3,0,7,2,0,3,0,0,0,0,0,1,3,0,7,3,5,1,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,628",17,"4,645",,,
Kiribati,2,0,0,4,95,60,0,0,126,648,0,6,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,951,,,
Marshall Islands,1,0,0,8,14,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,,,
"Micronesia, Federated States of",7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,,
Nauru,0,0,0,4,25,12,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,61,,,
New Zealand,41,305,6,120,"2,809",255,0,0,16,655,0,183,11,0,1,1,0,0,0,353,35,0,11,42,0,60,2,0,367,0,0,84,81,0,9,194,39,"1,807",158,36,2,0,0,310,227,11,6,0,0,0,0,0,0,0,0,0,0,38,10,15,32,0,10,1,0,0,0,66,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"8,435",0,"8,435",,,
Palau,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,,,
Papua New Guinea,19,24,1,110,13,474,0,0,18,1,0,54,7,0,0,0,0,0,0,18,30,0,9,34,0,10,2,0,0,0,0,0,0,0,0,0,0,37,16,0,0,0,0,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,901,,,
Samoa,2,5,0,20,978,427,0,0,46,13,0,9,0,0,0,1,0,0,0,31,5,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,601",0,"1,601",,,
Solomon Islands,0,4,0,2,69,7,0,0,7,3,1,12,0,0,0,0,0,0,0,2,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,124,,,
Tonga,2,12,4,41,529,"1,278",0,0,24,6,0,2,0,0,0,0,0,0,0,33,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,982",0,"1,982",,,
Tuvalu,0,5,0,1,9,8,0,0,13,131,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,172,,,
Vanuatu,0,4,0,0,48,6,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,,,
Totals for Oceania,196,"3,073",14,515,"13,913","5,899",159,0,434,"3,521",3,663,58,0,24,168,0,0,0,"1,634",122,0,49,114,0,256,6,1,"2,036",0,0,159,374,0,42,"1,259",223,"6,829",760,204,13,0,0,"1,615","1,481",86,32,0,0,0,0,0,0,0,0,0,4,248,53,83,266,1,33,10,2,0,0,306,83,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"47,034",19,"47,053",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,181,"1,969",14,75,775,137,16,0,12,380,0,297,169,0,65,86,0,0,0,"3,108",213,0,52,90,0,239,10,0,560,0,0,0,41,0,16,322,59,"1,514",366,25,2,0,0,295,409,27,1,0,0,0,0,0,0,0,0,0,0,71,17,13,290,0,21,30,6,0,0,95,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"12,083",6,"12,089",,,
Bolivia,83,518,12,228,"11,367",192,12,0,670,6,0,146,86,0,1,3,0,0,0,427,29,0,55,53,0,163,19,0,58,0,0,0,0,0,0,26,42,188,28,16,5,0,0,13,12,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,33,6,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"14,517",4,"14,521",,,
Brazil,218,"2,736",111,"1,461","50,436","408,123",99,0,277,50,0,181,"1,579",0,3,16,0,0,0,"14,812",808,0,102,275,1,708,64,0,"1,323",0,0,0,167,0,19,984,508,"6,591","1,088",109,15,0,0,"1,010","1,560",157,5,0,1,0,0,0,0,0,0,0,0,122,54,21,296,5,229,29,0,0,0,158,89,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"496,603",80,"496,683",,,
Chile,141,"1,370",21,358,"46,833","1,231",163,0,580,"1,243",0,158,8,0,0,3,0,0,0,938,162,0,53,13,0,214,52,1,148,0,0,60,7,0,7,132,141,788,201,23,2,0,0,82,156,10,2,0,0,0,0,0,0,0,0,2,0,11,1,5,54,1,5,4,9,0,0,31,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"55,432",32,"55,464",,,
Colombia,157,"1,143",33,779,"220,679","1,229",79,0,376,"1,474",0,34,28,0,71,50,0,0,0,"5,171",272,0,52,86,1,249,39,0,503,0,0,0,19,0,21,335,219,"1,328",240,429,96,0,0,314,510,49,1,0,0,0,0,0,0,0,0,0,0,32,9,15,460,0,96,16,2,0,0,142,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"236,863",28,"236,891",,,
Ecuador,95,722,22,"1,110","56,045","4,364",316,0,629,602,2,100,233,0,0,0,0,0,0,"1,281",65,0,42,11,1,83,30,0,114,0,0,0,1,0,4,70,35,591,48,34,7,0,0,47,81,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,68,5,0,0,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,920",22,"66,942",,,
Guyana,6,36,1,130,"4,669","1,967",0,0,633,370,0,8,280,0,0,0,0,0,0,104,4,0,0,2,0,33,6,0,26,0,0,0,1,0,0,13,3,26,0,32,4,0,0,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,392",0,"8,392",,,
Paraguay,61,272,7,95,"6,041",103,11,0,52,6,1,31,1,0,1,3,0,0,0,326,31,0,6,18,0,9,6,0,9,0,0,0,0,0,0,9,33,147,26,3,1,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,329",0,"7,329",,,
Peru,80,866,73,"1,030","44,732","2,218",98,0,"1,257",980,1,174,106,0,2,0,0,0,0,883,90,0,73,37,0,268,138,0,308,0,0,378,3,0,3,152,104,382,73,120,26,0,0,65,90,12,0,0,0,0,0,0,0,0,0,0,0,12,3,6,29,0,51,5,7,0,0,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"55,009",50,"55,059",,,
