Fiscal Year 2004,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Norway,58,343,3,483,"1,650",125,0,0,4,"1,358",0,4,0,0,83,286,0,0,0,751,24,0,19,83,0,111,0,0,217,0,0,1,5,0,6,74,157,"1,289",164,15,0,5,0,195,136,35,0,0,2,92,0,7,0,0,0,0,0,32,18,12,88,0,30,0,125,0,0,28,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,"8,139",0,"8,139",,,
Poland,68,213,1,679,"65,600","10,008",0,0,92,"5,037",0,10,1,0,2,13,0,0,0,"1,220",40,0,13,80,0,76,4,0,551,0,0,55,366,0,53,255,238,"22,930",287,283,35,24,4,158,160,14,0,0,0,331,0,3,0,8,0,0,0,43,1,8,395,0,280,6,2,0,0,157,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,71,41,55,"109,986",0,"109,986",,,
Portugal,64,119,13,15,962,112,0,0,12,"1,158",0,22,5,0,0,1,0,0,0,458,18,0,14,36,2,47,2,0,175,0,0,2,8,0,1,39,65,494,42,23,3,2,0,88,63,23,0,0,0,183,0,2,0,0,0,0,0,17,12,3,31,0,17,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,"4,374",0,"4,374",,,
Romania,61,638,2,152,"20,731",190,0,0,77,"8,636",0,9,1,0,1,6,0,0,0,777,91,0,30,123,0,76,1,0,757,0,0,59,368,0,5,441,163,"4,345",104,322,21,254,39,59,46,2,0,0,0,4,0,2,0,0,0,0,0,32,2,7,61,0,69,0,23,0,0,26,37,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,7,0,"38,872",0,"38,872",,,
Russia,256,"2,386",7,"1,464","50,781","4,966",0,0,184,"11,882",1,97,6,0,2,6,0,0,0,"1,535",155,0,303,758,3,760,2,0,"1,484",0,0,0,20,0,3,"1,197",416,"16,871",475,"1,687",616,225,69,181,179,7,0,0,0,0,0,0,1,0,0,0,0,178,30,66,"2,221",6,606,69,3,0,0,63,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,6,6,"102,272",0,"102,272",,,
San Marino,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,,,
Serbia and Montenegro,35,54,2,"1,078","8,020","3,054",0,0,269,"1,683",0,0,447,0,2,6,0,0,0,846,37,0,50,52,0,68,1,0,326,0,0,0,188,0,0,127,53,"1,272",39,41,3,14,3,20,21,11,0,0,0,0,0,0,0,0,0,0,0,12,0,2,30,2,128,11,1,0,0,21,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,1,"18,046",0,"18,046",,,
Slovakia,40,254,0,86,"7,286",50,0,0,18,"1,487",0,0,20,0,0,11,0,0,0,385,6,0,18,55,0,30,2,0,186,0,0,1,196,0,2,66,53,"6,891",61,36,2,3,0,35,31,2,0,0,0,2,0,0,0,0,0,0,0,14,2,2,67,1,18,6,2,0,0,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,"17,468",0,"17,468",,,
Slovenia,24,109,0,248,63,12,0,0,0,202,0,0,0,0,2,15,0,0,0,116,0,0,3,15,0,12,0,0,43,0,0,0,8,0,0,4,27,234,20,6,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,195",0,"1,195",,,
Spain,99,454,4,342,"2,665",180,0,0,3,"2,192",0,26,2,0,48,185,0,0,0,"2,634",61,0,43,106,18,336,0,0,"1,067",0,0,1,28,0,16,273,328,"3,984",443,65,3,24,0,594,502,91,0,0,0,285,0,9,0,0,0,0,0,138,43,26,382,1,242,16,4,0,0,87,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,"18,067",0,"18,067",,,
Sweden,36,"1,228",4,179,"1,145",309,0,0,4,"1,322",0,6,0,0,48,230,0,0,0,"1,818",24,0,12,99,8,158,7,0,600,0,0,1,45,0,14,225,198,"2,471",205,44,0,14,0,664,596,117,0,0,0,0,0,0,0,0,0,0,0,102,18,16,318,4,25,28,1,0,0,31,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"12,393",0,"12,393",,,
Switzerland,51,493,1,129,"1,508",43,0,0,11,481,0,4,4,0,32,166,0,0,0,"2,329",44,0,19,37,0,108,1,0,456,0,0,1,10,0,3,181,162,"1,292",164,20,1,12,2,403,358,111,8,0,0,0,0,0,0,0,0,0,0,130,14,30,125,0,2,3,2,0,0,48,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"9,016",0,"9,016",,,
Tajikistan,5,174,0,66,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,5,13,0,23,0,0,3,0,0,0,0,0,0,1,6,183,7,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,641,,,
Turkey,92,849,3,84,"25,872","3,620",0,0,30,"2,084",0,24,323,0,61,146,0,0,0,"5,165",342,0,25,117,0,108,10,0,"1,710",0,0,0,4,0,2,464,166,"3,803",512,76,6,35,6,151,145,16,1,0,3,330,0,10,0,4,0,0,0,58,2,18,24,0,73,0,0,0,0,9,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,1,18,"46,632",0,"46,632",,,
Turkmenistan,5,77,0,23,273,198,0,0,3,0,0,0,0,0,0,0,0,0,0,105,2,0,12,4,0,9,0,0,3,0,0,0,0,0,0,2,3,174,10,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,911,,,
Ukraine,96,362,0,"1,099","10,272","4,825",0,0,47,"7,227",0,5,114,0,1,5,0,0,0,567,60,0,32,71,0,106,7,0,447,0,0,11,18,0,8,387,68,"3,060",165,"1,205",403,75,31,36,43,2,0,0,0,0,0,0,0,0,0,0,0,26,6,11,369,0,289,8,0,0,0,51,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,12,5,"31,675",0,"31,675",,,
Uzbekistan,22,238,0,134,"1,643",21,0,0,1,115,0,2,0,0,1,0,0,0,0,235,17,0,15,15,0,67,0,0,35,0,0,13,0,0,1,62,22,630,43,90,34,14,5,10,16,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,32,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,"3,563",0,"3,563",,,
Vatican City,5,31,0,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,,,
Totals for Europe,"2,487","20,987",113,"13,076","356,798","44,365",0,0,"1,916","97,557",3,844,"2,084",0,"2,144","8,900",0,0,0,"45,628","1,616",0,"1,279","3,480",167,"6,268",90,0,"26,681",0,1,239,"3,916",0,403,"11,275","9,467","162,289","6,666","6,496","1,427","1,346",247,"19,447","17,805","2,583",49,0,12,"5,444",4,251,49,157,1,1,1,"3,887","1,217",805,"11,351",143,"3,427",282,758,11,0,"1,553",428,0,0,0,0,146,0,0,0,0,0,0,0,0,0,205,111,102,"910,485",0,"910,485",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,9,40,0,1,"3,846",18,0,0,4,13,0,3,1,0,0,0,0,0,0,87,1,0,4,1,0,4,0,0,22,0,0,0,9,0,0,1,0,18,1,2,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,100",0,"4,100",,,
"Bahamas, The",13,142,1,3,"14,141",396,0,0,20,222,0,44,4,0,0,0,0,0,0,"1,180",41,0,8,1,0,19,0,0,185,0,0,0,1,0,1,33,0,30,8,10,2,3,1,29,16,92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"16,673",0,"16,673",,,
Barbados,32,63,0,14,"12,244",39,0,0,52,59,0,1,1,0,0,0,0,0,0,211,4,0,5,6,0,27,0,0,89,0,0,0,16,0,1,27,0,95,42,2,1,2,1,11,9,5,0,0,0,0,0,0,0,0,0,0,0,2,4,1,34,0,8,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,5,1,"13,128",0,"13,128",,,
Belize,5,36,1,6,"2,773","1,637",0,0,190,14,0,72,0,0,0,0,0,0,0,176,3,0,4,11,0,2,0,0,34,0,0,2,118,0,0,11,3,38,11,6,5,5,1,7,13,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,203",0,"5,203",,,
Canada,215,144,6,14,136,5,0,0,5,28,0,2,4,0,154,"1,175",0,0,0,190,11,0,46,20,0,720,0,0,65,0,0,0,2,0,0,72,27,45,26,952,108,663,127,54,108,6,0,0,0,768,0,4,0,10,0,0,0,14,15,0,29,1,2,2,1,0,0,11,10,0,0,0,6,9,0,0,0,0,0,0,0,0,0,12,2,11,"6,037",0,"6,037",,,
Costa Rica,40,98,5,24,"28,048",259,0,0,382,484,0,80,0,0,10,6,0,0,0,354,22,0,16,7,0,93,1,0,155,0,0,1,461,0,3,90,50,475,58,59,17,35,10,142,122,13,1,0,0,0,0,0,0,0,0,0,0,7,1,2,20,0,2,0,0,0,0,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,"31,744",0,"31,744",,,
Cuba,120,65,0,563,"1,548","7,732",0,0,5,1,2,1,1,0,1,0,0,0,0,12,2,0,111,117,0,63,2,0,3,0,0,0,3,0,0,1,1,15,2,584,211,212,93,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,113,0,51,2,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,96,31,"11,843",0,"11,843",,,
Dominica,7,10,0,7,"1,984",9,0,0,30,43,0,0,1,0,0,0,0,0,0,120,13,0,0,0,0,3,1,0,23,0,0,0,10,0,0,7,0,21,0,7,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,"2,336",0,"2,336",,,
Dominican Republic,45,495,14,334,"26,994",191,0,0,365,220,0,50,16,0,0,3,0,0,0,508,16,0,20,28,0,22,19,0,173,0,0,1,686,0,1,220,75,"1,054",18,"1,027",214,381,162,61,97,3,0,0,0,0,0,0,0,0,0,0,0,13,3,3,740,0,3,68,1,0,0,69,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,441,597,271,"35,780",0,"35,780",,,
El Salvador,54,409,12,185,"13,135","7,463",0,0,"1,279",214,1,495,0,0,0,1,0,0,0,261,11,0,23,5,3,40,8,0,58,0,0,0,172,0,0,38,79,185,13,100,25,89,43,35,56,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,73,0,6,0,0,0,0,51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,338,75,"25,146",0,"25,146",,,
Grenada,8,29,0,7,"3,462",16,0,0,24,94,0,0,3,0,0,0,0,0,0,114,0,0,2,0,0,2,0,0,17,0,0,0,1,0,0,10,0,21,0,4,0,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"3,831",0,"3,831",,,
Guatemala,57,200,6,95,"23,154",210,0,0,557,175,1,104,0,0,1,2,0,0,0,356,18,0,13,8,0,51,6,0,115,0,0,39,"3,127",0,1,53,24,195,28,70,21,111,53,38,49,8,0,0,0,0,0,0,0,0,0,0,0,6,0,1,89,0,0,0,3,0,0,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,130,16,"29,271",0,"29,271",,,
Haiti,15,55,1,193,"17,276","2,825",0,0,310,142,2,59,0,0,0,0,0,0,0,275,9,0,9,13,0,74,4,0,38,0,0,3,0,0,0,14,14,86,3,257,58,342,144,5,8,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,40,0,133,3,0,0,0,35,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224,477,110,"23,268",0,"23,268",,,
Honduras,9,255,17,335,"17,162",239,0,0,"1,020","1,714",3,44,27,0,4,5,0,0,0,394,24,0,3,5,0,28,1,0,97,0,0,3,499,0,0,63,46,165,14,99,30,99,51,22,26,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,135,0,0,4,0,0,0,17,23,0,0,0,0,2,0,0,9,0,0,0,0,0,0,22,72,18,"22,808",0,"22,808",,,
Jamaica,13,173,2,37,"29,421",85,0,0,484,"1,192",0,15,1,0,0,3,0,0,0,"1,406",65,0,12,8,0,82,8,0,591,0,0,2,"7,784",0,0,363,19,709,92,335,81,245,100,40,66,8,0,0,0,0,0,0,0,0,0,0,0,44,102,1,260,0,222,7,44,0,0,30,15,0,0,0,0,4,0,0,4,0,0,0,0,0,0,87,133,63,"44,458",0,"44,458",,,
Mexico,462,"1,034",54,"5,245","20,157","7,774","740,616",0,"2,328","2,923",0,14,305,0,541,"1,011",0,0,0,"8,052",498,16,105,18,0,729,21,0,"3,016",0,0,"28,683","52,556",0,57,"2,633",778,"4,325",752,"1,096",247,"1,616",698,"2,285","3,037",200,6,0,0,14,0,0,0,0,0,0,0,321,389,96,"3,875",16,299,71,142,0,0,"1,091",334,0,0,0,902,593,0,0,0,0,0,0,0,0,0,"3,003","2,774","5,084","912,892",0,"912,892",,,
Nicaragua,27,125,6,170,"8,926",791,0,0,"1,179",684,0,64,7,0,0,0,0,0,0,150,13,0,2,12,0,34,9,0,36,0,0,114,94,0,0,20,35,124,13,56,3,36,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,0,1,1,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,5,"12,879",0,"12,879",,,
Panama,25,480,4,228,"14,699","1,037",0,0,505,608,0,121,7,0,1,2,0,0,0,875,6,0,11,1,0,30,3,0,158,0,0,1,164,0,0,50,42,253,15,33,6,48,20,31,31,6,0,0,0,0,0,0,0,0,0,0,0,9,1,1,25,0,1,5,0,0,0,9,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,1,"19,574",0,"19,574",,,
Saint Kitts and Nevis,5,27,0,1,"2,460",14,0,0,10,5,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,1,0,0,10,0,0,0,2,0,0,0,0,13,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"2,673",0,"2,673",,,
Saint Lucia,12,22,3,6,"4,080",19,0,0,40,43,0,1,0,0,0,0,0,0,0,128,6,0,9,1,0,6,0,0,18,0,0,0,2,0,0,7,0,33,2,2,0,5,5,5,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,"4,475",0,"4,475",,,
Saint Vincent and the Grenadines,2,11,0,3,"2,803",20,0,0,24,585,0,7,1,0,0,0,0,0,0,63,2,0,0,1,0,4,1,0,16,0,0,0,1,0,0,1,1,20,3,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"3,583",0,"3,583",,,
Trinidad and Tobago,44,225,2,128,"36,850",116,0,0,154,993,0,69,2,0,0,11,0,0,0,"1,038",15,0,13,19,1,122,1,0,306,0,0,0,2,0,2,120,1,148,34,51,13,20,6,75,90,17,0,0,0,0,0,0,0,0,0,0,0,5,6,0,358,1,67,5,0,0,0,27,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,16,3,"41,203",0,"41,203",,,
Totals for North America,"1,219","4,138",134,"7,599","285,299","30,895","740,616",0,"8,967","10,456",9,"1,247",381,0,712,"2,219",0,0,0,"16,046",780,16,416,282,4,"2,156",85,0,"5,225",0,0,"28,849","65,710",0,66,"3,834","1,195","8,068","1,136","4,756","1,043","3,928","1,527","2,849","3,741",384,8,0,0,782,0,4,0,10,0,0,0,438,522,108,"5,873",18,804,168,191,0,0,"1,490",571,0,0,0,908,625,0,0,13,0,0,0,0,0,0,"3,989","4,706","5,690","1,272,905",0,"1,272,905",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,101,"4,132",5,144,"6,198",73,0,0,46,"2,630",0,184,7,0,56,547,0,0,0,"1,190",40,0,21,20,0,250,2,0,"1,614",0,0,90,"1,019",0,14,732,471,"5,962",351,230,23,51,11,"1,509","1,366",42,1,0,0,1,0,0,0,0,0,0,1,310,71,52,476,11,31,21,6,0,0,202,59,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,1,0,"30,387",0,"30,387",,,
Fiji,18,54,0,21,"2,536",95,0,0,"1,018",267,0,54,0,0,0,0,0,0,0,38,4,0,16,27,0,13,2,0,7,0,0,0,2,0,0,8,2,6,0,10,1,24,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,"4,255",0,"4,255",,,
Kiribati,5,12,0,1,101,8,0,0,43,515,0,127,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,825,,,
Marshall Islands,1,1,0,0,13,4,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,,,
"Micronesia, Federated States of",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,,,
Nauru,2,2,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,,
New Zealand,31,548,0,221,"2,308",17,0,0,16,"1,040",0,189,1,0,0,5,0,0,0,340,25,0,7,23,0,92,2,0,467,0,0,202,509,0,1,273,149,"2,087",93,47,3,7,3,320,253,9,0,0,0,1,0,0,0,0,0,0,0,67,51,12,80,0,15,8,1,0,0,95,19,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,3,0,"9,648",0,"9,648",,,
Palau,12,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,,,
Papua New Guinea,2,49,0,63,101,78,0,0,63,0,0,21,3,0,0,0,0,0,0,19,6,0,15,13,0,3,1,0,2,0,0,0,0,0,0,0,0,12,2,2,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,467,,,
Samoa,5,24,0,24,"1,198",2,0,0,43,43,0,19,1,0,0,0,0,0,0,29,3,0,0,2,0,8,0,0,2,0,0,0,1,0,0,0,0,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,479",0,"1,479",,,
Solomon Islands,0,27,0,2,33,2,0,0,11,2,0,4,0,0,0,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94,,,
Tonga,7,62,3,10,"1,318",15,0,0,53,38,1,63,0,0,0,0,0,0,0,52,0,0,2,7,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,725",0,"1,725",,,
Tuvalu,2,7,0,1,13,1,0,0,6,153,0,12,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,201,,,
Vanuatu,6,14,0,1,14,2,0,0,7,2,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,,,
Totals for Oceania,199,"4,933",8,488,"13,843",298,0,0,"1,325","4,690",1,681,13,0,56,552,0,0,0,"1,675",80,0,71,114,0,374,8,0,"2,092",0,0,292,"1,532",0,15,"1,013",623,"8,079",446,306,31,86,14,"1,833","1,628",52,1,0,0,2,0,0,0,0,0,0,1,378,122,64,557,11,46,29,7,0,0,452,82,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,5,1,"49,235",0,"49,235",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,125,"1,152",6,598,"65,446","1,725",0,0,592,777,0,150,0,0,61,173,0,0,0,"1,153",171,0,54,181,0,410,19,0,"1,507",0,0,5,390,0,4,"1,053",228,"3,031",328,97,8,25,8,675,992,11,0,0,0,1,0,0,0,0,0,2,0,151,59,86,534,25,58,76,2,0,0,162,78,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,"82,393",0,"82,393",,,
Bolivia,49,577,9,77,"6,877",151,0,0,"1,222",88,0,73,0,0,22,0,0,0,0,406,36,0,38,52,0,224,19,0,110,0,0,0,4,0,2,69,10,256,17,40,6,10,4,28,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,5,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,2,"10,581",0,"10,581",,,
Brazil,174,"2,361",43,"2,783","24,370","55,907",0,0,"41,824",815,0,344,841,0,5,40,0,0,0,"6,683",451,0,123,285,0,825,45,0,"2,174",0,0,17,711,0,18,"1,158",349,"10,125",710,411,81,56,13,"1,435","1,768",43,0,0,0,0,0,0,0,0,0,0,0,246,75,81,748,3,213,43,92,0,0,370,217,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,14,0,"159,103",0,"159,103",,,
Chile,111,"1,942",18,387,"28,711","1,805",0,0,444,"1,046",1,301,1,0,4,6,0,0,0,933,167,0,78,49,1,203,28,0,333,26,0,65,200,0,3,276,106,"1,564",238,74,15,22,9,176,313,8,0,0,0,0,0,0,0,0,0,0,0,37,6,15,78,0,2,17,0,0,0,108,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,2,1,"39,973",0,"39,973",,,
Colombia,79,"2,482",34,"1,733","99,653","74,170",0,0,"1,238","1,112",0,49,1,0,93,139,0,0,0,"2,449",140,0,32,12,0,410,44,0,"2,174",0,0,0,132,0,9,"1,417",172,"2,471",272,805,258,247,116,636,924,30,2,0,0,0,0,0,0,0,0,0,0,74,25,57,549,1,21,35,1,0,0,182,83,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,94,3,"194,720",0,"194,720",,,
Ecuador,100,654,25,482,"41,289","1,009",0,0,"1,029",409,0,114,38,0,1,29,0,0,0,"1,024",47,0,24,9,0,105,20,0,351,0,0,7,45,0,3,262,44,"1,142",87,159,34,161,81,119,169,6,0,0,0,0,0,0,0,0,0,0,0,9,5,5,21,0,92,1,0,0,0,53,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,82,93,44,"49,504",0,"49,504",,,
Guyana,8,54,1,21,"4,427",93,0,0,203,191,0,8,39,0,0,0,0,0,0,100,5,0,4,1,0,59,1,0,58,0,0,0,1,0,0,83,5,24,2,111,29,72,27,5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,13,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,42,16,26,"5,761",0,"5,761",,,
