Fiscal Year 1997,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Portugal,50,167,16,110,"36,743","5,080","1,912",0,240,810,0,10,359,0,0,3,0,0,0,504,9,0,19,55,0,31,6,0,85,0,0,0,8,0,1,37,126,393,58,27,8,0,0,65,60,19,0,0,0,264,0,3,0,1,3,0,0,9,7,1,49,0,17,3,0,0,0,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"47,390",321,"47,711",,,
Romania,59,379,2,375,"12,789","4,773",652,0,356,"1,184",0,53,11,0,0,2,0,0,0,680,154,0,14,78,0,31,3,0,258,0,0,0,5,0,2,224,127,778,137,100,9,0,0,21,17,2,0,0,0,0,0,0,0,0,0,0,0,11,0,9,12,0,198,0,0,0,0,30,23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"23,563","1,181","24,744",,,
Russia,595,"2,644",0,"2,407","81,828","6,073",8,0,"1,344","7,237",0,133,23,0,0,0,0,0,0,"4,159",336,0,395,308,14,723,2,0,"1,357",0,0,0,67,0,12,"1,410",355,"8,471","1,142",747,265,0,0,404,588,26,2,0,0,0,0,0,0,0,0,0,0,182,176,62,"1,457",41,75,108,5,0,0,42,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"125,244",978,"126,222",,,
San Marino,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,,,
Serbia and Montenegro,6,19,0,160,"4,284","9,653",13,0,677,29,0,3,552,0,2,0,0,0,0,721,31,0,29,7,0,34,5,0,215,0,0,0,15,0,3,158,80,461,31,28,2,0,0,21,29,49,0,0,0,0,0,2,0,0,0,0,0,9,0,4,11,1,55,7,0,0,0,14,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"17,426","1,406","18,832",,,
Slovakia,23,281,0,158,"9,340","2,457",0,0,186,20,0,6,147,0,0,8,0,0,0,374,19,0,26,51,0,10,2,0,76,0,0,0,9,0,4,52,41,"1,554",85,16,2,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,8,0,5,53,0,2,4,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"15,047",110,"15,157",,,
Slovenia,14,256,0,8,"9,546",105,1,0,21,145,0,0,14,0,56,0,0,0,0,202,4,0,10,11,0,17,0,0,24,0,0,0,0,0,0,6,61,231,18,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,778",14,"10,792",,,
Spain,146,419,4,420,"3,281",369,9,0,14,686,0,2,"1,160",0,97,161,0,0,0,"3,958",60,0,24,52,3,180,1,0,890,0,0,1,9,0,44,199,295,"5,110",454,53,0,0,0,278,269,243,3,0,0,128,0,5,0,0,0,0,0,85,38,18,319,0,103,20,0,0,0,92,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"19,716",5,"19,721",,,
Sweden,30,303,8,209,"2,809","1,398",63,0,588,"1,376",0,0,613,0,48,444,0,0,0,"2,917",37,0,30,51,1,119,16,0,468,0,0,0,47,0,20,186,145,"4,526",299,56,1,0,0,535,627,384,5,0,0,3,0,1,0,0,0,0,0,47,3,2,170,0,13,15,1,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"18,641",11,"18,652",,,
Switzerland,60,158,3,379,"4,220",285,30,0,7,"1,125",0,7,7,0,86,280,0,0,0,"5,507",74,0,4,8,9,84,4,0,399,0,0,0,59,0,27,183,94,"2,023",339,23,2,0,0,437,398,147,0,0,0,0,0,0,0,0,0,0,0,52,4,9,47,0,4,1,0,0,0,31,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"16,631",13,"16,644",,,
Tajikistan,4,3,0,18,130,29,0,0,12,0,0,0,0,0,0,0,0,0,0,55,2,0,8,17,0,2,0,0,1,0,0,0,0,0,0,0,4,111,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,409,,,
Turkey,162,533,2,101,"35,718","4,924",116,0,173,"1,225",0,56,250,0,36,34,0,0,0,"4,620",185,0,22,105,0,61,7,0,579,0,0,0,1,0,3,131,60,"1,611",610,25,2,0,0,82,86,42,0,0,0,243,0,25,0,34,0,0,0,9,0,4,2,0,121,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,014",104,"52,118",,,
Turkmenistan,3,35,1,129,14,170,0,0,7,0,0,0,0,0,0,0,0,0,0,36,3,0,5,10,0,6,0,0,2,0,0,0,0,0,1,3,1,133,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,565,,,
Ukraine,81,737,0,"3,193","3,896","6,589",1,0,139,"2,175",0,27,367,0,1,0,0,0,0,712,52,0,52,136,0,79,0,0,261,0,0,2,10,0,4,335,8,"2,615",191,282,92,0,0,34,41,1,0,0,0,0,0,0,0,0,0,0,0,18,21,16,191,2,120,5,0,0,0,40,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"22,576",851,"23,427",,,
Uzbekistan,41,165,3,12,"2,174",58,0,0,66,4,0,0,267,0,0,0,0,0,0,171,6,0,6,45,0,30,0,0,9,0,0,0,0,0,0,16,17,401,22,14,3,0,0,7,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,558",18,"3,576",,,
Vatican City,1,58,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,,,
Totals for Europe,"3,155","17,536",202,"15,009","561,960","145,619","4,608",0,"6,645","66,071",2,951,"6,253",0,"2,647","6,754",0,0,0,"62,561","1,943",0,"1,416","2,723",57,"4,270",114,2,"20,829",0,0,70,"1,165",0,683,"10,958","5,916","117,724","9,625","2,852",532,0,0,"15,031","15,541","3,112",93,0,6,"3,896",3,311,134,151,7,4,0,"2,285","1,023",418,"9,367",129,"1,636",279,807,0,0,"1,254",280,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,"1,136,697","8,467","1,145,164",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,2,54,0,6,"1,902","1,161",0,0,3,11,0,0,4,0,0,0,0,0,0,111,5,0,1,0,0,2,1,0,7,0,0,0,11,0,0,0,0,12,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,304",0,"3,304",,,
"Bahamas, The",37,175,1,212,92,"13,950",0,0,59,119,0,11,115,0,0,0,0,0,0,"1,006",51,0,9,1,0,13,1,0,81,0,0,0,0,0,0,20,5,16,8,6,0,0,0,9,4,146,8,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,168",0,"16,168",,,
Barbados,22,220,0,29,"6,185","2,795",1,0,105,159,0,0,3,0,0,0,0,0,0,255,3,0,4,4,0,27,0,0,24,0,0,0,21,0,0,4,1,33,8,3,0,0,0,2,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,957",0,"9,957",,,
Belize,10,7,0,13,"4,441","2,189",0,0,135,12,0,41,1,0,0,0,0,0,0,183,7,0,3,0,0,5,0,0,11,0,0,0,0,0,1,5,0,21,2,2,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,106",0,"7,106",,,
Canada,160,112,1,11,93,13,0,0,15,87,0,3,5,0,92,"1,013",0,0,0,161,6,0,29,19,0,418,1,1,61,0,0,0,38,0,1,57,21,69,22,615,64,0,0,72,118,2,0,0,0,578,0,2,0,11,0,4,1,11,15,3,31,0,2,3,0,0,0,10,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,"4,062",0,"4,062",,,
Costa Rica,23,83,4,152,"46,486",977,47,0,504,686,3,37,43,0,5,6,0,0,0,424,39,0,15,12,0,67,5,0,89,0,0,3,46,0,4,55,54,580,56,43,15,0,0,34,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,705",27,"50,732",,,
Cuba,112,74,1,"2,105",669,"3,055",0,0,115,0,1,6,3,0,0,0,0,0,0,28,2,0,65,176,0,51,0,0,17,0,0,0,6,0,0,26,12,55,3,72,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,6,0,125,8,175,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,992",223,"7,215",,,
Dominica,2,27,0,20,"1,537",539,4,0,32,133,0,0,3,0,0,0,0,0,0,117,2,0,0,1,0,2,0,0,2,0,0,0,26,0,0,0,0,6,0,7,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,471",1,"2,472",,,
Dominican Republic,72,359,30,675,"52,713",699,70,0,380,332,0,61,68,0,60,2,0,0,0,395,16,0,15,18,0,37,20,0,92,0,0,20,572,0,6,104,180,383,45,125,15,0,0,15,24,5,0,0,0,0,0,0,0,0,0,0,0,8,0,2,927,0,43,41,0,0,0,102,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"58,787",132,"58,919",,,
El Salvador,48,264,14,99,"29,831","5,312",603,0,"1,050",644,1,148,4,0,0,3,0,0,0,242,18,0,13,21,0,42,29,0,24,0,0,0,1,0,0,14,49,130,19,30,6,0,0,7,14,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,109,0,8,9,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,837",275,"39,112",,,
Grenada,4,34,0,21,"1,849",743,0,0,21,201,0,0,5,0,0,0,0,0,0,63,0,0,2,2,0,3,3,0,7,0,0,0,15,0,0,2,0,13,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",,,
Guatemala,84,318,23,156,"41,448",810,323,0,630,699,0,201,30,0,0,0,0,0,0,457,22,0,7,17,1,30,10,0,52,0,0,0,254,0,1,22,31,324,58,24,5,0,0,27,53,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,212",184,"46,396",,,
Haiti,28,167,13,126,"7,796","4,930",8,0,532,221,0,281,52,0,0,2,0,0,0,209,4,0,8,6,0,70,19,0,17,0,0,0,13,0,1,1,12,167,4,34,9,0,0,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,0,79,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"14,943","1,412","16,355",,,
Honduras,33,189,9,71,"19,186",575,92,0,712,"2,697",0,18,68,0,1,1,0,0,0,300,16,0,9,17,0,49,8,0,47,0,0,2,79,0,0,21,6,279,15,59,12,0,0,13,16,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103,17,2,2,0,0,0,19,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"24,765",110,"24,875",,,
Jamaica,15,302,4,370,"29,009","1,457",0,0,322,952,0,16,2,0,8,0,0,0,0,991,27,0,19,6,0,46,4,0,141,0,0,0,"1,909",0,2,29,15,592,16,113,12,0,0,11,8,29,0,0,0,0,0,0,0,0,0,0,0,12,53,0,700,5,175,4,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,409",0,"37,409",,,
Mexico,395,729,96,"14,723","46,456","54,148","367,842",0,"3,742",991,5,14,"3,052",0,263,586,0,0,0,"9,362",683,0,104,18,2,309,36,0,"2,785",0,0,"15,335","7,676",0,106,"2,060",329,"3,633","1,132",549,104,0,0,"2,346","3,249",131,9,0,0,5,0,0,1,0,0,0,0,82,43,17,"3,955",12,402,62,76,0,0,478,131,0,0,0,168,99,0,0,0,0,0,0,0,0,0,0,0,0,"548,531",185,"548,716",,,
Nicaragua,50,54,15,156,"13,958","2,582",115,0,509,"1,244",0,24,15,0,0,0,0,0,0,166,6,0,21,25,0,47,23,0,24,0,0,0,20,0,0,9,14,212,14,17,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,10,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,417",51,"19,468",,,
Panama,56,371,8,339,"16,211",317,32,0,190,332,0,192,97,0,1,6,0,0,0,689,7,0,6,11,1,32,8,1,69,0,0,6,73,0,1,32,7,239,31,43,6,0,0,22,37,9,0,0,0,0,0,0,0,0,0,0,0,3,0,2,53,0,0,2,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,558",25,"19,583",,,
Saint Kitts and Nevis,4,32,0,11,890,518,0,0,13,13,0,0,2,0,0,0,0,0,0,74,2,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,586",0,"1,586",,,
Saint Lucia,8,27,0,31,"3,165","1,268",0,0,41,126,0,2,1,0,0,0,0,0,0,89,3,0,1,1,0,3,0,0,5,0,0,0,0,0,1,1,0,6,0,4,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,801",0,"4,801",,,
Saint Vincent and the Grenadines,1,46,0,27,"1,335",511,0,0,34,750,0,2,2,0,0,0,0,0,0,75,4,0,0,0,0,5,0,1,7,0,0,0,2,0,0,2,0,7,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,817",0,"2,817",,,
Trinidad and Tobago,40,146,4,182,"37,311","2,614",1,0,273,"1,066",0,74,6,0,0,2,0,0,0,786,25,0,4,6,0,73,4,0,183,0,0,0,8,0,2,75,4,112,23,30,5,0,0,35,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,70,1,0,0,0,39,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"43,422",0,"43,422",,,
Totals for North America,"1,206","3,790",223,"19,535","362,563","101,163","369,138",0,"9,417","11,475",10,"1,131","3,581",0,430,"1,621",0,0,0,"16,183",948,0,336,361,4,"1,335",172,3,"3,748",0,0,"15,366","10,770",0,126,"2,539",740,"6,896","1,459","1,783",264,0,0,"2,608","3,640",433,17,0,0,583,0,2,1,11,0,4,1,135,120,24,"6,382",42,980,125,76,0,0,809,260,0,0,0,171,110,0,0,0,0,0,0,0,0,0,0,0,0,"964,850","2,625","967,475",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,98,"2,508",3,82,"10,195",479,0,0,21,"1,329",0,29,19,0,30,182,0,0,0,"1,068",46,0,25,20,0,146,1,2,"1,436",0,0,54,198,0,32,862,236,"4,276",540,131,6,0,0,"1,067","1,147",62,12,0,0,3,0,0,0,0,0,1,0,162,23,41,228,0,19,22,7,0,0,96,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"26,973",0,"26,973",,,
Fiji,5,26,4,29,"1,259","1,925",477,0,210,49,3,417,1,0,0,0,0,0,0,54,3,0,7,6,0,14,1,0,2,0,0,0,0,0,0,1,1,10,5,12,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,553",114,"4,667",,,
Kiribati,0,0,0,1,95,73,0,0,63,733,0,22,4,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,001",0,"1,001",,,
Marshall Islands,0,0,0,6,15,8,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,,,
"Micronesia, Federated States of",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,,,
Nauru,8,9,0,0,18,5,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,,,
New Zealand,20,230,4,90,"3,824",177,0,0,24,645,0,123,6,0,0,5,0,0,0,334,23,0,5,22,0,68,2,0,388,0,0,89,62,0,6,203,51,"1,594",104,25,0,0,0,247,188,19,2,0,0,0,0,0,0,0,0,0,0,31,12,2,64,0,9,3,0,0,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,774",0,"8,774",,,
Palau,6,0,0,0,13,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,,,
Papua New Guinea,5,29,0,225,21,379,0,0,29,0,0,39,0,0,0,0,0,0,0,24,9,0,17,15,0,17,1,0,1,0,0,0,0,0,0,1,0,35,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,873,,,
Samoa,1,5,1,19,"1,118",278,0,0,34,18,0,3,0,0,0,0,0,0,0,52,4,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,594",0,"1,594",,,
Solomon Islands,0,12,0,0,44,3,0,0,11,2,0,3,0,0,1,0,0,0,0,2,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,93,,,
Tonga,13,12,9,14,797,"1,081",5,0,10,11,0,3,0,0,0,0,0,0,0,48,16,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,072",0,"2,072",,,
Tuvalu,1,4,0,3,16,5,0,0,15,109,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,164,,,
Vanuatu,0,15,0,0,30,4,0,0,7,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,68,,,
Totals for Oceania,162,"2,850",21,469,"17,445","4,425",482,0,435,"2,912",3,653,31,0,31,187,0,0,0,"1,591",101,0,59,75,1,252,5,3,"1,829",0,0,143,260,0,38,"1,067",289,"5,929",676,173,6,0,0,"1,319","1,342",87,14,0,0,3,0,0,0,0,0,1,0,193,35,43,294,0,53,25,7,0,0,214,57,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"46,295",114,"46,409",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,142,"1,473",22,68,"1,206",219,32,0,12,393,0,102,106,0,64,69,0,0,0,"3,040",212,0,48,74,0,197,15,0,535,0,0,0,6,0,16,329,51,"1,233",358,15,1,0,0,262,386,28,0,0,0,0,0,0,0,0,0,0,0,40,6,17,310,3,8,19,1,0,0,77,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,208",18,"11,226",,,
Bolivia,51,530,7,163,"9,732",207,23,0,686,4,0,94,109,0,18,3,0,0,0,357,20,0,41,49,0,128,27,0,50,0,0,0,0,0,2,30,33,224,25,14,4,0,0,6,20,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,20,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,727",19,"12,746",,,
Brazil,262,"2,996",123,"1,095","52,018","488,675",27,0,300,28,0,191,"1,477",0,8,26,0,0,0,"12,293",652,0,145,368,1,651,62,0,"1,078",0,0,0,114,0,13,852,491,"5,851","1,062",116,16,0,0,996,"1,554",145,3,0,0,1,0,0,0,0,0,0,0,92,28,28,314,0,291,19,0,0,0,137,76,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"574,677",364,"575,041",,,
Chile,116,"1,348",29,527,"46,823","1,499",179,0,462,"1,168",0,214,7,0,1,3,0,0,0,844,200,0,51,10,0,153,35,0,149,0,0,80,6,0,5,165,118,706,219,25,3,0,0,108,202,11,0,0,0,0,0,0,0,0,0,0,0,14,0,6,46,0,3,1,0,0,0,38,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"55,590",106,"55,696",,,
Colombia,159,"1,023",43,835,"161,796","1,149",151,0,454,"1,605",0,42,15,0,66,57,0,0,0,"3,887",245,0,65,95,0,224,47,0,531,0,0,0,12,0,3,304,189,"1,331",194,350,72,0,0,228,374,47,0,0,0,0,0,0,0,0,0,1,0,14,3,9,453,1,76,12,0,0,0,127,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"176,305",133,"176,438",,,
Ecuador,208,797,25,745,"51,739","3,843",684,0,720,363,2,99,340,0,2,11,0,0,0,"1,187",57,0,51,11,0,79,30,0,109,0,0,0,1,0,4,76,25,640,63,41,11,0,0,30,61,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,89,3,1,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,215",72,"62,287",,,
Guyana,5,69,5,173,"4,572","3,078",0,0,453,337,1,9,135,0,0,0,0,0,0,104,3,0,4,3,0,43,3,0,16,0,0,0,1,0,0,8,3,21,5,48,14,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"9,201",0,"9,201",,,
Paraguay,14,234,10,110,"5,982",269,11,0,123,3,3,57,0,0,7,1,0,0,0,288,8,0,22,10,0,18,4,0,15,0,0,0,0,0,0,8,11,146,16,2,0,0,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,391",9,"7,400",,,
Peru,175,598,65,604,"46,507","2,299",199,0,"1,189",730,0,122,16,0,1,5,0,0,0,797,47,0,107,43,0,270,135,0,294,0,0,349,2,0,3,164,113,392,95,98,17,0,0,49,71,13,0,0,0,0,0,0,0,0,0,2,0,9,6,6,36,0,51,3,6,0,0,48,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"55,781",236,"56,017",,,
