Fiscal Year 1999,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Indonesia,218,420,331,"1,225","30,974","1,841",0,0,113,"5,948",0,27,19,0,1,0,0,0,0,"6,460",310,0,154,91,0,113,46,0,671,0,0,0,5,0,5,281,59,544,246,99,6,0,0,193,272,33,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,43,0,41,0,0,22,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"50,835",0,"50,835",,,
Iran,0,3,2,581,"5,519","15,056",0,0,145,10,0,0,9,0,1,21,0,0,0,450,61,0,152,101,0,219,2,0,220,0,0,0,2,0,0,180,10,149,83,259,8,0,0,35,22,6,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,15,2,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,"23,362",0,"23,362",,,
Iraq,6,2,0,66,822,887,0,0,41,2,0,0,2,0,0,1,0,0,0,32,7,0,59,51,0,48,0,0,105,0,0,0,0,0,0,111,1,11,6,78,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,1,0,1,2,0,0,0,5,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"2,395",0,"2,395",,,
Israel,308,"1,783",1,76,"114,661",813,0,0,50,143,0,17,808,0,615,6,0,0,0,"1,772",154,0,17,4,0,55,0,0,"1,030",0,0,0,2,0,29,841,68,"2,582","1,507",44,6,0,0,522,774,34,2,0,0,0,0,0,0,0,0,0,0,77,11,40,189,0,94,1,32,0,0,88,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"129,303",0,"129,303",,,
Japan,392,"8,535",19,834,"7,012",500,0,0,26,"5,223",0,"2,262",16,0,"3,225","10,387",0,0,0,"33,762","1,241",0,54,33,1,271,3,0,"3,338",0,0,0,393,0,490,"1,396","1,631","8,041","4,200",363,12,0,0,"7,033","9,544","1,082",12,0,0,0,0,0,0,0,0,2,0,136,40,55,469,0,323,13,246,0,0,219,95,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,"112,944",0,"112,944",,,
Jordan,44,734,6,259,"13,805","1,838",0,0,26,253,0,0,222,0,0,2,0,0,0,771,80,0,13,41,0,65,0,0,351,0,0,0,0,0,1,203,8,368,119,86,0,0,0,14,41,7,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,10,1,0,0,0,5,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"19,403",0,"19,403",,,
"Korea, North",0,0,0,69,"1,417",54,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,1,54,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,643",0,"1,643",,,
"Korea, South",296,"1,656",10,396,"349,317","1,987",0,0,122,"3,822",0,90,14,0,"1,214",806,0,0,0,"20,883","4,827",0,57,59,0,123,2,0,"1,911",0,0,0,108,0,42,"2,319",482,"4,022","4,125",294,15,0,0,835,"1,587",139,22,0,0,0,0,0,0,0,0,0,0,41,53,21,106,13,262,17,0,0,0,196,117,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"402,418",0,"402,418",,,
Kuwait,35,551,0,12,"11,236",44,0,0,13,0,0,2,133,0,0,0,0,0,0,"1,441",319,0,22,19,0,9,0,0,13,0,0,0,0,0,0,5,1,41,22,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,923",0,"13,923",,,
Laos,26,40,0,38,33,591,0,0,1,0,0,5,0,0,0,0,0,0,0,56,0,0,26,36,0,0,0,0,2,0,0,0,0,0,0,0,0,29,0,228,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,135",0,"1,135",,,
Lebanon,20,208,6,320,"13,460","4,400",0,0,29,36,0,1,26,0,0,0,0,0,0,715,17,0,13,45,0,52,1,0,224,0,0,0,0,0,1,76,22,388,79,148,5,0,0,23,16,7,1,0,0,0,0,0,0,0,0,0,0,22,68,7,6,0,49,1,0,0,0,10,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"20,523",0,"20,523",,,
Malaysia,68,355,6,391,"33,914","1,676",0,0,82,"1,199",0,52,0,0,2,2,0,0,0,"2,131",157,0,22,100,0,91,6,0,907,0,0,0,1,0,23,236,33,551,121,50,1,0,0,336,302,15,5,0,0,0,0,0,0,0,0,0,0,8,3,4,1,0,3,0,1,0,0,19,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"42,892",0,"42,892",,,
Maldives,6,34,0,1,65,10,0,0,3,10,0,2,0,0,0,0,0,0,0,6,0,0,9,26,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,180,,,
Mongolia,27,127,0,620,241,448,0,0,16,0,0,7,0,0,0,3,0,0,0,919,89,0,29,13,0,26,0,0,12,0,0,3,0,0,0,9,1,210,68,2,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,2,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,922",0,"2,922",,,
Nepal,15,93,12,96,"3,364",224,0,0,202,6,1,7,106,0,0,0,0,0,0,800,121,0,19,87,0,102,9,0,148,0,0,2,41,0,1,67,5,150,47,7,0,0,0,5,5,22,0,0,0,0,0,0,0,0,0,0,0,8,1,9,4,0,7,0,6,0,0,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,969",0,"5,969",,,
Oman,41,201,1,6,616,"1,436",0,0,0,65,0,0,0,0,0,0,0,0,0,366,77,0,22,29,0,4,0,0,2,0,0,0,0,0,0,0,0,97,25,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,996",0,"2,996",,,
Pakistan,85,402,47,770,"25,459","13,530",0,0,116,830,0,4,92,0,51,153,0,0,0,"1,949",172,0,109,39,2,285,15,0,"1,933",0,0,0,1,0,1,"1,712",39,736,408,133,1,0,0,132,224,19,9,0,0,0,0,0,0,0,0,1,1,48,18,30,8,0,159,4,0,0,0,20,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,"49,769",0,"49,769",,,
Palestinian Authority Travel Document,0,0,0,122,"2,405",481,0,0,3,0,0,0,0,0,0,0,0,0,0,138,14,0,0,0,0,14,0,0,19,0,0,0,0,0,0,21,0,107,45,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,398",0,"3,398",,,
Philippines,104,"1,227",440,"5,938","94,338","5,019",0,0,617,"24,433",0,47,"1,610",0,32,77,0,0,0,759,64,0,188,62,0,631,388,0,"3,064",0,0,56,544,0,16,"2,217",34,765,161,"2,188",239,0,0,475,314,36,4,0,0,1,0,0,0,1,0,2,0,38,52,15,89,0,38,3,3,0,0,223,37,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,"146,603",0,"146,603",,,
Qatar,92,179,3,8,"1,645",36,0,0,0,3,0,0,1,0,0,0,0,0,0,367,113,0,20,12,0,1,0,0,0,0,0,0,0,0,0,0,3,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,550",0,"2,550",,,
Saudi Arabia,614,"3,322",12,33,"43,969",382,0,0,137,1,0,1,731,0,0,0,0,0,0,"3,893","1,987",0,46,78,0,49,0,0,25,0,0,0,0,0,1,17,4,265,480,3,0,0,0,40,78,226,94,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,495",0,"56,495",,,
Singapore,24,"1,184",0,37,"29,121",289,0,0,6,"1,120",0,1,2,0,0,7,0,0,0,"1,322",106,0,18,21,0,34,0,0,547,0,0,0,2,0,6,236,32,517,147,22,0,0,0,287,266,22,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,0,7,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,423",0,"35,423",,,
Sri Lanka,21,190,57,542,"7,388",745,0,0,80,749,0,12,14,0,0,1,0,0,0,642,87,0,45,44,0,113,66,0,361,0,0,0,1,0,1,214,6,95,55,11,1,0,0,21,19,16,0,0,0,0,0,0,0,0,0,0,0,2,0,2,12,0,23,2,1,0,0,41,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"11,687",0,"11,687",,,
Syria,36,45,3,209,"8,591","2,107",0,0,13,7,0,1,99,0,0,0,0,0,0,269,25,0,34,29,0,61,4,0,250,0,0,0,0,0,1,137,0,215,87,71,0,0,0,13,19,13,0,0,0,0,0,0,0,0,0,0,0,12,9,2,21,9,1,0,1,0,0,15,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"12,416",0,"12,416",,,
Thailand,77,456,27,311,"36,620",361,0,0,104,"1,806",0,14,4,0,100,99,0,0,0,"3,982",91,0,13,47,0,73,18,0,464,0,0,0,3,0,15,84,43,"1,291",121,303,31,0,0,69,76,18,0,0,0,0,0,0,0,0,0,0,0,5,0,2,6,0,0,4,73,0,0,223,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"47,041",0,"47,041",,,
United Arab Emirates,45,920,0,7,"6,639","1,946",0,0,0,5,0,0,30,0,0,0,0,0,0,"1,417",239,0,6,19,0,8,0,0,3,0,0,0,0,0,0,6,0,30,22,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,365",0,"11,365",,,
Vietnam,98,193,0,"2,556","1,198","1,451",0,0,97,7,0,31,0,0,0,0,0,0,0,886,21,0,69,117,0,65,2,0,28,0,0,0,1,0,0,31,13,418,81,"1,296",87,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,16,0,0,0,0,42,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"8,839",0,"8,839",,,
Yemen,60,48,4,182,"2,065",657,0,0,3,2,0,0,2,0,0,0,0,0,0,386,61,0,20,30,0,36,2,0,12,0,0,0,0,0,1,12,0,42,17,3,0,0,0,0,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,665",0,"3,665",,,
Totals for Asia,"3,491","24,692","1,122","41,930","1,387,804","167,025",0,0,"10,346","58,871",1,"4,035","9,149",0,"6,682","11,992",0,0,0,"135,657","16,657",0,"1,534","2,151",90,"4,173",724,1,"79,637",0,0,61,"1,395",0,711,"47,729","3,103","32,988","18,680","7,827",549,0,0,"15,695","18,809","2,101",168,0,0,2,0,0,0,1,0,5,3,783,530,429,"1,170",41,"3,242",79,480,0,0,"2,204",555,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,"2,127,317",0,"2,127,317",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,36,120,4,201,"2,001","1,199",0,0,10,2,0,0,5,0,0,0,0,0,0,432,22,0,7,74,0,51,0,0,22,0,0,0,8,0,1,28,21,592,19,17,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,912",0,"4,912",,,
Andorra,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,,,
Armenia,58,25,1,951,"3,868","5,976",0,0,12,0,0,0,0,0,0,2,0,0,0,116,11,0,9,42,0,62,0,0,75,0,0,0,1,0,3,148,1,705,47,16,2,0,0,6,20,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,86,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,271",0,"12,271",,,
Austria,41,131,1,70,"1,762",38,0,0,1,"1,409",0,0,4,0,66,128,0,0,0,980,35,0,42,25,0,70,1,0,261,0,0,1,67,0,6,102,96,"1,781",114,18,0,0,0,222,127,131,2,0,0,0,0,0,0,0,0,0,0,61,3,13,381,1,5,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"8,205",0,"8,205",,,
Azerbaijan,34,115,2,10,650,920,0,0,4,4,0,0,0,0,0,0,0,0,0,105,10,0,26,16,0,26,0,0,19,0,0,0,0,0,0,14,21,308,28,5,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,330",0,"2,330",,,
Belarus,10,16,0,"1,178",536,"3,874",0,0,20,40,0,4,2,0,0,0,0,0,0,243,18,0,25,49,0,54,0,0,128,0,0,0,3,0,0,151,6,"1,929",64,70,23,0,0,12,25,1,0,0,0,0,0,0,0,0,0,0,0,6,0,8,38,0,12,25,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,583",0,"8,583",,,
Belgium,35,158,5,126,574,89,0,0,3,210,0,1,570,0,48,135,0,0,0,658,16,0,21,15,6,152,0,0,347,0,0,0,71,0,13,158,151,"1,181",148,20,4,0,0,316,368,158,2,0,0,339,0,46,0,5,0,0,0,41,61,37,105,0,23,0,10,0,0,13,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"6,443",0,"6,443",,,
Bosnia and Herzegovina,25,82,0,51,"4,212",928,0,0,27,12,0,0,11,0,10,0,0,0,0,233,4,0,5,26,0,12,0,0,36,0,0,0,0,0,1,6,1,258,21,8,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,005",0,"6,005",,,
Bulgaria,43,362,11,144,"4,442","6,839",0,0,117,"1,486",0,1,2,0,0,3,0,0,0,"1,904",134,0,17,72,0,69,0,0,403,0,0,0,14,0,1,308,88,"1,650",152,40,8,0,0,28,39,9,2,0,0,2,0,0,0,0,0,0,0,27,3,8,54,2,52,8,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,558",0,"18,558",,,
Croatia,48,185,0,138,"7,858","5,363",0,0,75,"4,530",1,0,35,0,11,4,0,0,0,548,13,0,3,72,0,27,1,1,194,0,0,0,5,0,1,81,92,653,49,22,7,0,0,22,18,6,0,0,0,0,0,0,0,0,0,0,0,14,0,8,12,2,16,3,1,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,165",0,"20,165",,,
Cyprus,16,15,0,9,"4,152","1,248",0,0,1,26,0,1,3,0,0,0,0,0,0,972,5,0,10,7,0,17,0,0,114,0,0,0,0,0,1,11,4,515,16,2,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,180",0,"7,180",,,
Czech Republic,53,298,3,70,"38,555",208,0,0,55,274,0,6,86,0,3,18,0,0,0,616,23,0,33,76,0,36,6,0,132,0,0,0,26,0,7,90,48,"3,068",167,19,1,0,0,38,41,12,4,0,0,16,0,0,0,0,0,0,0,22,1,5,287,1,14,15,0,0,0,15,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"44,457",0,"44,457",,,
Denmark,47,120,12,295,"2,585",497,0,0,5,"1,535",0,0,6,0,139,1,0,0,0,742,30,0,8,110,0,170,11,0,269,0,0,1,38,0,16,123,100,"1,765",185,10,0,0,0,337,331,56,2,0,0,222,0,6,0,1,2,0,0,63,5,9,119,1,98,3,14,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"10,111",0,"10,111",,,
Estonia,29,126,1,11,"4,972",81,0,0,10,113,0,0,0,0,2,0,0,0,0,126,9,0,11,11,0,18,2,0,31,0,0,0,0,0,0,7,21,513,24,10,3,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,129,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,278",0,"6,278",,,
Finland,42,221,4,146,547,188,0,0,0,602,0,0,3,0,107,202,0,0,0,546,17,0,17,76,1,88,1,0,175,0,0,0,16,0,10,113,113,"1,531",209,23,2,0,0,360,540,47,4,0,0,2,0,0,0,0,0,0,0,34,3,6,43,0,41,16,0,0,0,26,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"6,141",0,"6,141",,,
France,256,"1,662",19,356,"2,555",304,0,0,28,"4,971",0,46,84,0,249,906,0,0,0,"5,616",117,0,59,198,7,641,10,1,"2,429",0,0,0,55,0,110,893,375,"12,217",920,164,8,0,0,"2,091","2,722",201,16,0,0,15,0,22,0,0,0,1,0,304,56,84,555,1,140,21,270,0,0,89,14,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,"41,872",0,"41,872",,,
Georgia,31,391,0,216,"1,648","3,595",0,0,39,115,0,0,27,0,0,0,0,0,0,472,8,0,9,7,0,31,0,0,40,0,0,0,0,0,0,40,8,790,53,6,4,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,14,0,25,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,587",0,"7,587",,,
Germany,198,835,10,251,"12,507",401,0,0,14,"6,550",0,308,28,0,787,"2,416",0,0,0,"8,191",134,0,59,130,2,332,3,0,"2,444",0,0,0,119,0,118,848,"1,044","25,700","1,196",288,11,0,0,"3,260","2,760",507,3,0,0,"1,289",0,12,24,134,0,0,0,301,69,57,"1,085",4,27,0,134,0,0,117,30,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,"74,756",0,"74,756",,,
Great Britain and Northern Ireland,176,"2,999",8,"2,020","58,613","12,666",0,0,161,"12,551",0,171,57,0,303,"2,905",0,0,0,"6,141",155,0,52,102,10,712,6,0,"6,664",0,0,55,488,0,118,"3,298","2,004","20,315",824,813,61,0,0,"7,029","6,256",392,18,0,5,516,0,36,0,20,1,1,0,"1,192",727,203,"3,227",25,260,31,178,0,0,314,118,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,"155,011",0,"155,011",,,
Greece,78,169,0,146,"33,373","1,315",0,0,15,"3,680",0,0,362,0,11,4,0,0,0,"1,092",17,0,13,37,0,47,1,0,328,0,0,0,11,0,0,50,112,631,100,13,1,0,0,43,24,49,1,0,0,246,0,8,0,0,0,0,0,45,51,6,67,0,116,0,1,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,281",0,"42,281",,,
Hungary,70,240,1,104,"29,905","5,017",0,0,979,23,0,4,657,0,0,5,0,0,0,594,19,0,19,76,0,43,2,0,238,0,0,1,2,0,11,164,74,"1,840",279,28,2,0,0,57,53,5,0,0,0,6,0,0,0,0,0,0,0,31,1,21,274,0,67,6,1,0,0,47,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"40,975",0,"40,975",,,
Iceland,4,28,0,1,777,19,0,0,2,365,0,0,5,0,0,0,0,0,0,229,74,0,1,6,0,6,0,0,50,0,0,0,0,0,1,22,7,153,69,1,0,0,0,11,28,38,10,0,0,2,0,0,0,0,0,0,0,7,2,2,17,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1,944",0,"1,944",,,
Ireland,27,203,1,165,"1,251",44,0,0,6,850,0,4,3,0,15,71,0,0,0,529,7,0,9,15,5,77,2,0,572,0,0,8,68,0,29,156,80,"12,269",135,52,0,0,0,607,364,58,2,0,0,1,0,0,0,0,0,0,0,67,26,10,758,19,178,0,1,0,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"18,811",0,"18,811",,,
Italy,67,450,1,182,"4,254",162,0,0,24,"4,199",0,9,59,0,312,462,0,0,0,"3,969",77,0,63,69,3,295,12,0,970,0,0,0,34,0,37,279,222,"3,754",326,71,4,0,0,594,457,257,0,0,0,427,0,23,0,0,0,0,1,235,16,27,224,0,39,6,150,0,0,107,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"22,946",0,"22,946",,,
Kazakhstan,37,253,1,981,525,"1,213",0,0,84,1,0,0,13,0,0,0,0,0,0,387,24,0,47,18,0,44,0,0,22,0,0,0,0,0,0,20,19,679,47,39,11,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,515",0,"4,515",,,
Kyrgyzstan,27,159,0,221,173,475,0,0,11,1,0,2,0,0,0,0,0,0,0,112,4,0,6,41,0,13,1,0,7,0,0,0,0,0,0,5,3,264,10,38,18,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,605",0,"1,605",,,
Latvia,12,192,1,71,"2,583","1,271",0,0,117,533,0,0,72,0,0,5,0,0,0,211,12,0,6,39,0,18,3,0,35,0,0,0,1,0,1,38,16,687,24,46,23,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,44,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,090",0,"6,090",,,
Liechtenstein,0,1,0,2,11,1,0,0,0,2,0,0,0,0,0,0,0,0,0,41,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,,,
Lithuania,35,251,0,37,"3,900",346,0,0,11,635,0,0,8,0,0,0,0,0,0,198,9,0,6,15,0,20,5,0,59,0,0,0,3,0,1,32,22,"1,190",34,34,12,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,8,26,1,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,924",0,"6,924",,,
Luxembourg,4,9,0,0,155,2,0,0,0,46,0,0,1,0,0,12,0,0,0,51,2,0,4,6,0,13,0,0,16,0,0,0,3,0,0,0,2,51,3,3,0,0,0,13,6,17,0,0,0,4,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,429,,,
Macedonia,17,108,0,99,"2,062","1,694",0,0,149,5,0,1,165,0,0,0,0,0,0,241,9,0,5,22,0,27,0,0,27,0,0,0,4,0,0,15,25,535,22,8,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,0,13,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,287",0,"5,287",,,
Malta,15,27,0,3,"4,848",41,0,0,1,19,0,0,0,0,0,3,0,0,0,19,1,0,7,21,0,3,0,0,5,0,0,0,0,0,1,4,0,55,8,0,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,114",0,"5,114",,,
Moldova,22,155,1,251,374,663,0,0,12,2,0,0,4,0,0,4,0,0,0,109,9,0,9,13,0,40,0,0,25,0,0,0,0,0,0,16,2,367,12,24,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,0,8,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,159",0,"2,159",,,
Monaco,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,,,
Netherlands,52,212,3,196,"2,481",90,0,0,3,"3,867",0,2,23,0,73,375,0,0,0,"1,323",43,0,43,75,1,182,7,0,751,0,0,2,79,0,35,265,205,"3,255",162,81,2,0,0,853,879,255,9,0,0,224,0,12,0,6,0,0,0,98,11,17,435,12,18,2,8,0,0,53,32,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,"16,829",0,"16,829",,,
Norway,100,149,10,217,"1,135",228,0,0,3,"1,815",0,0,9,0,156,180,0,0,0,"1,145",54,0,17,2,0,100,1,0,213,0,0,0,17,0,5,63,110,"1,299",254,17,3,0,0,191,198,43,6,0,0,122,0,2,0,2,1,0,0,16,1,0,78,0,22,2,132,0,0,13,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"8,135",0,"8,135",,,
Poland,91,360,0,194,"83,300","5,822",0,0,287,"3,361",0,9,4,0,2,31,0,0,0,"1,222",49,0,37,81,0,41,2,0,394,0,0,49,43,0,22,298,254,"5,894",363,134,23,0,0,74,95,10,0,0,0,6,0,0,0,0,0,0,0,39,5,18,381,7,38,19,10,0,0,92,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"103,177",0,"103,177",,,
