Fiscal Year 2005,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Norway,76,363,2,453,"2,377",126,0,0,40,"1,292",0,12,0,0,126,179,0,0,0,799,37,0,30,129,0,104,0,0,186,0,0,1,8,0,4,67,218,"1,458",208,21,1,5,0,185,229,51,7,0,0,104,0,15,0,2,0,0,0,37,7,16,196,0,17,1,132,0,0,33,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"9,365",0,"9,365",,,
Poland,89,287,2,402,"80,777","10,000",0,0,68,"4,539",0,7,1,0,3,16,0,0,0,"1,357",52,0,21,94,2,80,8,0,570,0,0,21,474,1,54,307,299,"18,391",271,302,37,9,0,222,133,3,0,0,0,354,0,9,0,33,0,0,0,45,14,9,544,0,134,7,0,0,0,144,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"120,211",0,"120,211",,,
Portugal,43,163,6,14,"1,287",216,0,0,181,"1,098",0,9,8,0,0,5,0,0,0,421,23,0,25,77,11,56,0,0,163,0,0,2,7,0,6,41,54,514,43,16,2,1,0,70,63,38,0,0,5,193,0,4,0,0,0,0,0,17,15,9,19,0,7,0,2,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,950",0,"4,950",,,
Romania,75,597,1,257,"23,533",265,0,0,45,"6,393",0,1,3,0,0,9,0,0,0,873,67,0,29,128,0,106,4,0,693,0,0,150,980,35,35,351,133,"6,160",107,337,44,131,30,85,67,7,0,0,0,51,0,4,0,0,0,0,0,28,3,2,69,0,41,0,0,0,0,44,56,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,"42,038",0,"42,038",,,
Russia,284,"2,369",6,936,"62,213","5,767",0,0,170,"14,239",1,24,1,0,0,9,0,0,0,"2,212",168,0,292,607,3,730,4,0,"1,240",0,0,4,74,0,25,930,417,"21,999",430,"1,477",499,157,57,213,225,16,0,0,0,2,0,0,0,0,0,0,0,150,45,47,"2,747",1,914,54,1,0,0,61,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,"121,843",0,"121,843",,,
San Marino,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,,,
Serbia and Montenegro,35,140,1,213,"8,641","3,892",0,0,19,"1,547",0,4,37,0,1,4,0,0,0,896,29,0,17,66,0,91,0,0,380,0,0,2,316,0,3,131,56,"1,262",52,54,1,18,1,33,30,7,3,0,0,0,0,0,0,0,0,0,0,11,0,2,17,4,120,11,0,0,0,17,3,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,"18,174",0,"18,174",,,
Slovakia,31,189,0,160,"8,144",488,0,0,15,"1,095",0,0,22,0,1,6,0,0,0,411,13,0,17,99,2,34,1,0,179,0,0,2,184,1,9,67,47,"5,811",40,38,0,4,2,57,51,0,0,0,0,15,0,0,0,0,0,0,0,7,3,3,55,2,4,5,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"17,342",0,"17,342",,,
Slovenia,13,129,1,211,80,5,0,0,0,153,0,0,0,0,4,9,0,0,0,92,5,0,6,29,0,13,0,0,26,0,0,0,15,0,0,13,12,194,13,2,0,0,0,5,1,1,0,0,4,24,0,0,0,0,0,0,0,11,0,0,15,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,091",0,"1,091",,,
Spain,91,560,2,245,"3,330",328,0,0,27,"2,191",0,23,1,0,33,173,0,0,0,"2,801",59,0,35,123,22,420,2,0,"1,075",0,0,0,14,0,13,265,390,"4,045",513,48,3,15,0,581,554,131,1,0,5,265,0,20,0,0,0,0,0,141,19,29,283,0,213,10,15,0,0,71,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,"19,208",0,"19,208",,,
Sweden,42,"1,123",6,170,"1,682",116,0,0,15,"1,238",0,4,1,0,50,277,0,0,0,"1,977",31,0,31,109,8,154,10,0,548,0,0,1,62,0,18,199,257,"2,886",176,49,1,5,2,611,513,144,5,0,0,0,0,2,0,0,0,0,0,115,30,22,409,0,32,25,0,0,0,22,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"13,185",0,"13,185",,,
Switzerland,55,502,1,132,"1,573",31,0,0,5,418,0,2,0,0,26,163,0,0,0,"2,496",55,0,7,50,0,162,1,0,412,0,0,1,16,0,10,145,120,"1,360",172,23,2,2,0,433,371,98,0,0,0,1,0,0,0,0,0,0,0,81,10,12,62,0,6,2,0,0,0,43,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"9,074",0,"9,074",,,
Tajikistan,7,167,0,101,44,84,0,0,3,0,0,3,0,0,0,0,0,0,0,84,1,0,8,31,0,33,1,0,5,0,0,0,0,0,0,2,1,193,20,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,794,,,
Turkey,106,549,1,89,"30,390","3,909",0,0,39,"1,824",0,6,261,0,77,171,0,0,0,"5,873",379,0,31,154,0,123,7,0,"1,772",0,0,0,8,0,8,507,186,"5,166",478,97,6,39,3,165,137,10,0,0,0,318,0,12,0,0,0,0,0,57,2,23,12,0,110,5,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,"53,121",0,"53,121",,,
Turkmenistan,5,65,0,43,420,38,0,0,1,0,0,0,0,0,0,0,0,0,0,111,6,0,14,2,0,14,0,0,4,0,0,0,0,0,0,8,0,148,12,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,902,,,
Ukraine,52,399,0,"1,060","13,024","5,195",0,0,29,"7,902",0,3,69,0,0,3,0,0,0,628,57,0,32,111,0,115,4,0,373,0,0,28,20,0,21,348,98,"4,198",126,"1,179",449,50,24,75,58,4,0,0,0,1,0,0,0,0,0,0,0,24,6,8,153,20,161,19,0,0,0,46,29,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"36,208",0,"36,208",,,
Uzbekistan,25,273,0,81,"2,592",61,0,0,11,212,0,0,0,0,2,0,0,0,0,394,42,0,6,15,0,51,3,0,37,0,0,8,170,0,0,53,10,657,53,99,25,29,11,8,9,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,0,57,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,020",0,"5,020",,,
Vatican City,3,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,,,
Totals for Europe,"2,697","20,846",84,"11,165","426,245","48,378",0,0,"1,802","96,315",2,534,"1,473",0,"2,380","9,786",0,0,0,"48,455","1,765",0,"1,295","4,340",204,"6,849",94,0,"24,296",0,2,323,"4,918",47,527,"9,750","8,951","170,475","6,475","6,357","1,341",884,197,"18,860","16,930","3,026",55,0,28,"5,170",1,347,69,184,5,1,0,"3,985","1,422",888,"12,176",113,"3,161",308,946,6,0,"1,501",412,0,0,0,0,146,0,1,1,0,0,0,0,0,0,12,11,2,"989,019",0,"989,019",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,9,21,0,3,"2,762",8,0,0,9,25,0,0,4,0,1,0,0,0,0,95,0,0,4,0,0,5,0,0,8,0,0,0,7,0,0,1,0,12,0,5,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,996",0,"2,996",,,
"Bahamas, The",13,126,0,5,"21,396",2,0,0,23,174,0,47,8,0,0,0,0,0,0,"1,153",42,0,4,1,0,16,0,0,178,0,0,0,1,0,2,31,0,33,2,6,0,3,0,25,15,90,4,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,2,1,0,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"23,432",0,"23,432",,,
Barbados,26,74,1,9,"11,160",13,0,0,70,52,0,2,1,0,0,1,0,0,0,241,0,0,4,3,0,17,0,0,72,0,0,0,48,0,0,35,1,45,16,4,0,6,4,15,4,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,3,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"11,950",0,"11,950",,,
Belize,3,50,0,15,"2,972","1,218",0,0,247,6,0,109,0,0,0,1,0,0,0,185,11,0,1,3,0,13,0,0,29,0,0,3,21,29,0,11,1,30,4,11,3,4,3,2,7,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,023",0,"5,023",,,
Canada,243,174,1,11,128,10,0,0,2,19,0,1,5,0,166,"1,319",0,0,0,153,15,0,21,17,2,653,2,0,47,0,0,0,2,0,0,54,34,60,20,"1,059",113,454,90,65,85,5,0,0,0,713,0,6,0,17,0,0,0,7,7,0,25,1,11,0,4,0,0,11,2,0,0,0,14,3,0,0,0,0,0,0,0,0,0,2,0,1,"5,854",0,"5,854",,,
Costa Rica,42,133,2,128,"35,449",282,0,0,256,419,0,98,1,0,8,6,0,0,0,371,12,0,10,3,0,84,3,0,170,0,0,7,724,0,0,70,65,595,53,76,35,32,23,150,132,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,2,1,3,0,0,0,48,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"39,546",0,"39,546",,,
Cuba,94,40,0,725,"1,792","8,942",0,0,7,2,5,1,0,0,0,0,0,0,0,7,0,0,105,130,0,58,0,0,3,0,0,0,4,0,0,4,1,20,6,509,186,164,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,1,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,19,7,"12,939",0,"12,939",,,
Dominica,5,20,0,2,"1,854",6,0,0,21,37,0,1,0,0,0,0,0,0,0,138,2,0,1,0,0,7,1,0,23,0,0,0,8,0,0,11,0,41,1,6,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,222",0,"2,222",,,
Dominican Republic,81,539,22,503,"51,538",295,0,0,275,270,0,113,22,0,0,5,0,0,0,629,14,0,31,18,0,15,13,0,204,0,0,3,757,0,3,240,135,"1,618",33,920,265,249,110,76,132,4,0,0,0,0,0,0,0,0,0,0,0,10,6,6,788,0,15,71,0,0,0,111,119,0,0,0,0,5,0,0,0,0,0,0,0,0,0,52,63,44,"60,422",0,"60,422",,,
El Salvador,58,538,13,460,"10,342","5,148",0,0,442,255,0,879,2,0,0,0,0,0,0,283,13,0,10,16,3,34,4,0,73,0,0,2,256,0,0,42,56,199,8,131,31,71,36,18,12,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129,0,0,0,0,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,5,"19,666",0,"19,666",,,
Grenada,2,15,0,6,"2,009",13,0,0,20,99,0,2,1,0,0,0,0,0,0,159,4,0,2,0,1,4,0,0,23,0,0,0,10,0,0,3,1,14,1,5,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,407",0,"2,407",,,
Guatemala,59,220,14,68,"29,814",273,0,0,277,287,0,163,3,0,0,4,0,0,0,387,9,0,17,28,0,41,8,0,140,0,0,87,"3,681",159,7,98,56,213,31,95,22,100,54,46,71,7,0,0,0,0,0,0,0,0,0,0,0,5,1,1,64,0,0,5,0,0,0,46,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,0,"36,717",0,"36,717",,,
Haiti,43,102,1,58,"18,166","2,180",0,0,315,114,0,176,0,0,0,2,0,0,0,368,8,0,22,19,0,49,4,0,39,0,0,5,0,0,0,17,56,110,6,299,71,249,134,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,145,2,0,0,0,33,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,54,12,"22,926",0,"22,926",,,
Honduras,26,271,10,211,"23,018",205,0,0,380,"1,790",0,28,33,0,0,9,0,0,0,371,23,0,5,5,0,49,4,0,108,0,0,15,697,29,0,51,40,140,4,135,35,110,52,21,29,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,130,0,18,4,0,0,0,26,26,0,0,0,0,2,0,0,9,0,0,0,0,0,0,8,19,16,"28,168",0,"28,168",,,
Jamaica,25,176,11,155,"37,103",159,0,0,392,"1,201",0,55,2,0,0,15,0,0,0,"1,674",84,0,11,13,0,81,3,0,487,0,0,0,"8,507",334,3,209,29,"1,099",48,377,102,167,77,37,41,15,1,0,0,0,0,0,0,0,0,0,0,41,168,7,223,0,325,4,51,0,0,21,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,7,"53,564",0,"53,564",,,
Mexico,476,"1,097",53,"4,192","26,726","3,174","732,566",0,"1,232","3,013",0,19,183,0,427,894,0,0,0,"8,069",450,42,87,120,0,697,17,0,"2,505",0,0,"28,563","60,259",988,118,"2,159",804,"4,840",724,"1,363",280,"1,802",747,"2,166","2,974",208,8,0,0,3,0,0,0,0,0,0,0,407,512,158,"4,333",1,286,131,127,0,0,"1,133",406,0,0,0,"1,888","1,191",0,0,0,0,0,0,0,0,0,564,469,972,"906,623",0,"906,623",,,
Nicaragua,21,87,19,107,"10,915",166,0,0,770,320,0,49,1,0,0,0,0,0,0,180,7,0,6,6,0,44,10,0,35,0,0,130,225,12,0,22,17,139,14,86,14,57,29,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,4,5,0,0,0,20,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,"13,641",0,"13,641",,,
Panama,45,400,7,309,"15,438",848,0,0,189,549,0,207,4,0,0,7,0,0,0,932,12,0,13,29,0,39,3,0,153,0,0,3,246,32,0,80,40,327,15,71,17,37,20,31,28,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,17,0,1,4,0,0,0,16,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,"20,190",0,"20,190",,,
Saint Kitts and Nevis,9,21,0,2,"2,060",3,0,0,8,7,0,3,0,0,0,0,0,0,0,109,4,0,0,1,0,5,0,0,22,0,0,0,3,0,0,2,0,19,0,4,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,306",0,"2,306",,,
Saint Lucia,13,18,0,9,"3,989",20,0,0,45,74,0,4,2,0,0,0,0,0,0,142,10,0,4,2,0,7,0,0,23,0,0,0,2,0,0,4,2,38,3,5,2,7,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,439",0,"4,439",,,
Saint Vincent and the Grenadines,5,13,2,3,"2,362",19,0,0,65,500,0,6,1,0,0,0,0,0,0,63,2,0,1,0,0,2,0,0,7,0,0,0,0,0,0,5,0,15,6,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,086",0,"3,086",,,
Trinidad and Tobago,40,248,7,92,"34,903",43,0,0,261,915,0,120,0,0,0,33,0,0,0,"1,117",27,0,5,17,0,180,2,0,322,0,0,0,3,0,5,91,12,109,20,40,5,13,4,68,63,26,0,0,0,0,0,0,0,0,0,0,0,5,5,2,287,0,49,0,0,0,0,31,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,6,"39,206",0,"39,206",,,
Totals for North America,"1,338","4,383",163,"7,073","345,896","23,027","732,566",0,"5,306","10,128",5,"2,083",273,0,602,"2,296",0,0,0,"16,826",749,42,364,431,6,"2,100",74,0,"4,671",0,0,"28,818","75,461","1,583",138,"3,240","1,350","9,716","1,015","5,212","1,184","3,532","1,454","2,740","3,609",401,13,0,0,716,0,6,0,17,0,2,1,492,705,180,"6,214",5,868,230,182,0,0,"1,582",715,0,0,0,"1,902","1,220",0,0,9,0,0,0,0,0,0,663,676,"1,070","1,317,323",0,"1,317,323",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,132,"3,590",4,103,"6,458",58,0,0,37,"2,596",0,132,13,0,49,722,4,2,0,"1,174",38,0,25,50,0,255,1,0,"1,392",0,0,114,"1,120",4,29,613,469,"5,375",341,245,19,32,2,"1,604","1,418",65,1,0,0,0,0,0,0,0,0,0,2,328,49,68,426,0,25,31,4,0,0,181,39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"29,449",0,"29,449",,,
Fiji,11,70,3,36,"2,744",131,0,0,865,149,0,92,0,0,0,1,0,0,0,49,0,0,0,12,0,29,1,0,3,0,0,0,0,0,0,6,4,7,0,12,2,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,9,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"4,270",0,"4,270",,,
Kiribati,3,10,0,0,36,1,0,0,22,472,0,64,0,0,0,0,0,0,0,11,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,629,,,
Marshall Islands,0,0,0,2,36,1,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,,,
"Micronesia, Federated States of",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,,,
Nauru,2,3,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,,,
New Zealand,34,470,1,215,"2,494",32,0,0,17,864,0,66,1,0,0,11,0,0,0,349,18,0,21,13,0,118,0,0,388,0,0,180,462,6,3,226,103,"1,714",104,44,1,8,1,360,282,8,0,0,0,0,0,0,0,0,0,0,0,83,7,7,96,3,26,18,8,0,0,70,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"8,950",0,"8,950",,,
Palau,15,3,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,,,
Papua New Guinea,17,68,0,17,262,21,0,0,56,1,0,14,4,0,0,0,0,0,0,33,2,0,16,10,0,18,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,559,,,
Samoa,0,17,0,32,968,23,0,0,53,52,0,26,0,0,0,0,0,0,0,22,3,0,1,9,0,10,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,252",0,"1,252",,,
Solomon Islands,3,21,0,4,35,2,0,0,18,2,0,4,0,0,0,0,0,0,0,4,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,106,,,
Tonga,12,58,1,21,"1,555",117,0,0,35,7,0,57,0,0,0,0,0,0,0,42,3,0,5,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,997",0,"1,997",,,
Tuvalu,2,11,0,0,19,9,0,0,3,199,0,3,0,0,0,0,0,0,0,1,0,0,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,266,,,
Vanuatu,3,20,0,3,17,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63,,,
Totals for Oceania,241,"4,341",9,433,"14,642",397,0,0,"1,133","4,342",0,459,18,0,49,734,4,2,0,"1,690",65,0,85,127,0,442,4,0,"1,787",0,0,294,"1,582",10,33,845,576,"7,112",445,308,23,65,5,"1,968","1,705",73,1,0,0,0,0,0,0,0,0,0,2,413,56,75,522,3,53,50,12,0,0,361,65,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"47,674",0,"47,674",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,125,"1,218",8,309,"76,155","1,554",0,0,290,738,0,"1,052",1,0,42,130,0,0,0,"1,075",108,0,46,268,1,459,22,0,"1,517",0,0,7,490,0,17,"1,139",207,"3,645",328,87,6,9,1,689,876,17,0,0,0,0,0,0,0,0,0,0,0,159,38,89,540,0,47,114,2,0,0,143,69,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,"93,847",0,"93,847",,,
Bolivia,63,383,11,98,"4,902",745,0,0,"1,028",143,1,85,1,0,14,9,0,0,0,419,31,0,37,61,0,212,27,0,123,0,0,15,8,0,1,80,9,266,18,34,8,15,12,33,51,2,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,32,0,0,0,0,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"9,056",0,"9,056",,,
Brazil,164,"2,672",54,"2,359","30,468","90,115",0,0,"37,497",341,1,"2,839","1,383",0,13,36,0,0,0,"5,845",324,0,149,288,0,876,42,0,"1,972",0,0,21,"1,077",3,29,"1,027",382,"13,160",725,424,63,58,24,"1,716","1,830",66,5,0,0,0,0,0,0,0,0,1,0,241,71,77,986,2,144,59,127,0,0,334,223,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"200,321",0,"200,321",,,
Chile,69,"1,646",10,368,"26,888",986,0,0,144,"1,016",0,336,4,0,18,16,0,0,0,968,174,0,54,135,1,204,20,0,278,76,0,57,186,0,8,316,141,"1,784",247,90,16,21,1,228,307,16,0,0,0,0,0,0,0,0,0,0,0,22,5,10,53,0,20,17,0,0,0,57,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"37,036",0,"37,036",,,
Colombia,77,"2,435",33,"2,391","155,586","1,902",0,0,878,"1,185",0,26,0,0,89,132,0,0,0,"2,711",174,0,40,20,0,422,63,0,"1,849",0,0,1,91,0,28,"1,196",206,"3,334",270,"1,310",419,367,164,500,734,34,1,0,0,1,0,0,0,0,0,0,0,80,4,59,508,0,41,37,1,0,0,237,106,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,"179,759",0,"179,759",,,
Ecuador,123,"1,084",15,438,"39,927",753,0,0,662,268,0,276,20,0,1,16,0,0,0,"1,095",48,0,26,12,0,109,17,0,342,0,0,9,21,0,5,221,100,"1,576",76,182,52,137,66,107,165,6,0,0,0,0,0,0,0,0,0,0,0,8,0,1,34,0,129,3,0,0,0,56,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,11,12,"48,246",0,"48,246",,,
Guyana,6,32,1,13,"4,975",99,0,0,208,188,0,15,63,0,0,0,0,0,0,95,3,0,7,2,0,65,1,0,56,0,0,0,2,0,0,69,2,18,2,125,29,38,18,4,8,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,5,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,3,"6,179",0,"6,179",,,
