Fiscal Year 2002,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Luxembourg,6,14,0,5,64,15,0,0,0,21,0,0,1,0,0,1,0,0,0,38,0,0,4,6,0,13,1,0,16,0,0,0,2,0,0,4,4,28,2,1,0,0,0,9,4,7,0,0,0,1,0,2,0,0,0,0,0,2,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,278,,,
Macedonia,22,145,0,14,"2,805","1,327",0,0,9,235,0,4,0,0,0,1,0,0,0,168,12,0,5,28,0,23,1,0,53,0,0,0,8,0,0,26,33,623,19,20,1,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,10,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,19,"5,659",0,"5,659",,,
Malta,7,59,0,2,"2,408",3,0,0,4,10,0,0,0,0,1,0,0,0,0,9,1,0,2,5,0,7,0,0,11,0,0,0,0,0,0,3,1,33,9,8,0,1,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,617",0,"2,617",,,
Moldova,21,159,0,31,"1,088",36,0,0,68,1,0,0,65,0,0,2,0,0,0,127,12,0,3,1,0,43,1,0,57,0,0,0,11,0,3,49,1,568,21,80,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,15,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"2,518",0,"2,518",,,
Monaco,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,,,
Netherlands,86,210,1,482,"1,886",53,0,0,8,"3,764",0,10,8,0,32,384,0,0,0,"1,101",15,0,42,83,2,150,5,0,741,0,0,6,39,0,10,300,223,"2,697",173,126,3,5,0,917,861,195,1,0,2,167,0,5,0,2,0,0,0,110,59,16,299,5,17,7,9,0,0,41,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,2,"15,389",0,"15,389",,,
Norway,45,207,4,531,"1,145",112,0,0,1,"1,436",0,0,1,0,99,275,0,0,0,768,40,0,18,25,0,92,2,0,239,0,0,1,38,0,11,106,297,"1,219",204,23,2,2,0,196,221,93,13,0,0,119,0,2,0,1,1,0,0,32,3,3,94,0,20,12,108,0,0,27,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"7,917",0,"7,917",,,
Poland,68,246,1,768,"62,118","4,564",0,0,143,"8,025",1,4,9,0,2,25,0,0,0,"1,124",40,0,31,99,0,71,2,0,477,0,0,49,339,0,35,279,224,"21,717",394,254,37,9,1,270,112,6,1,0,8,215,0,3,0,7,0,0,0,39,3,8,350,1,244,13,2,0,0,110,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,216,382,0,"103,161",0,"103,161",,,
Portugal,52,64,8,20,"1,311",182,0,0,6,"1,122",0,2,196,0,0,1,0,0,0,448,16,0,26,51,1,39,1,0,152,0,0,1,11,0,4,48,38,482,57,14,0,0,0,87,51,11,0,0,4,149,0,1,1,0,0,0,0,14,9,2,33,0,4,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,"4,758",0,"4,758",,,
Romania,62,461,5,"1,639","8,746","6,587",0,0,288,"3,892",0,34,9,0,1,5,0,0,0,787,114,0,26,181,0,58,4,0,599,0,0,0,43,0,3,452,157,"5,024",160,212,26,14,0,78,59,6,0,0,0,0,0,0,0,0,0,0,0,22,1,17,30,0,90,4,1,0,0,37,35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,27,29,1,"30,033",0,"30,033",,,
Russia,352,"2,045",2,"2,498","40,567","7,666",0,0,188,"8,169",0,65,20,0,0,8,0,0,0,"1,571",197,0,243,329,4,716,1,0,"1,336",0,0,0,172,0,36,"1,223",537,"15,515",726,"1,488",591,74,29,169,181,3,0,0,0,1,0,0,0,0,0,0,0,153,7,47,"3,654",0,623,72,3,0,0,53,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,16,0,"91,390",0,"91,390",,,
San Marino,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,,
Serbia and Montenegro,15,48,0,619,"11,014",774,0,0,542,2,0,0,"1,123",0,2,1,0,0,0,988,25,0,4,45,0,36,3,0,304,0,0,0,69,0,2,165,138,"1,463",47,35,1,5,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,25,2,75,3,0,0,0,10,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,9,1,"17,674",0,"17,674",,,
Slovakia,19,165,0,226,"7,039",697,0,0,78,873,0,0,17,0,1,12,0,0,0,383,9,0,10,28,0,21,4,0,142,0,0,0,129,0,5,94,84,"8,962",84,28,2,3,2,20,22,0,0,0,0,3,0,0,0,0,0,0,0,7,1,0,39,1,11,15,0,0,0,52,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,6,2,"19,314",0,"19,314",,,
Slovenia,22,119,0,8,237,4,0,0,0,250,0,0,1,0,55,12,0,0,0,172,0,0,8,35,0,20,0,0,47,0,0,0,9,0,0,9,62,224,11,7,0,0,0,17,4,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,358",0,"1,358",,,
Spain,75,537,5,532,"2,829",243,0,0,4,"1,404",0,11,879,0,38,109,0,0,0,"2,569",57,0,12,61,3,358,1,0,"1,115",0,0,0,41,0,5,278,392,"4,338",452,49,0,3,0,499,470,79,0,0,0,158,0,5,0,2,0,0,0,131,16,18,438,1,257,14,24,0,0,90,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"18,619",0,"18,619",,,
Sweden,28,620,8,319,"1,800",416,0,0,2,"1,374",0,1,4,0,57,376,0,0,0,"1,710",30,0,14,94,0,147,11,0,661,0,0,2,79,0,8,244,263,"2,356",229,73,1,6,2,578,546,78,2,0,0,1,0,0,0,0,0,0,0,95,23,10,289,2,69,33,1,0,0,21,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,"12,701",0,"12,701",,,
Switzerland,70,472,2,248,"2,641",176,0,0,1,"3,707",0,4,1,0,50,260,0,0,0,"2,884",74,0,11,4,4,81,0,0,531,0,0,1,48,0,7,191,412,"1,407",251,22,0,3,0,452,357,124,0,0,0,2,0,0,0,0,0,0,0,62,3,13,43,0,15,3,5,0,0,47,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"14,714",0,"14,714",,,
Tajikistan,4,75,0,58,113,55,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,0,0,3,0,15,0,0,1,0,0,0,0,0,0,1,0,110,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,534,,,
Turkey,137,695,9,140,"28,537","3,390",0,0,81,"1,053",0,14,149,0,49,79,0,0,0,"5,809",343,0,29,44,0,96,5,0,"1,611",0,0,0,9,0,3,488,87,"2,647",482,73,5,5,1,167,159,16,4,0,1,280,0,11,0,9,0,0,0,56,2,20,17,0,60,0,0,0,0,12,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,13,19,"46,965",0,"46,965",,,
Turkmenistan,4,12,0,26,179,19,0,0,3,0,0,0,0,0,0,0,0,0,0,58,0,0,4,4,0,5,0,0,4,0,0,0,0,0,0,8,0,157,7,6,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,504,0,504,,,
Ukraine,70,482,4,"1,842","3,519","4,676",0,0,94,"3,144",0,7,99,0,1,6,0,0,0,523,69,0,48,102,0,74,0,0,399,0,0,0,19,0,0,477,57,"2,888",221,"1,388",590,26,12,37,30,1,1,0,0,2,0,0,0,0,0,0,0,30,3,13,149,0,282,8,2,0,0,54,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,51,0,"21,560",0,"21,560",,,
Uzbekistan,40,270,0,6,"2,506",20,0,0,7,102,0,0,1,0,0,0,0,0,0,214,17,0,4,32,0,35,4,0,41,0,0,0,0,0,0,53,15,414,44,49,18,4,2,11,21,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,0,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,"3,956",0,"3,956",,,
Vatican City,6,33,0,1,13,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63,,,
Totals for Europe,"2,760","17,412",121,"16,311","337,334","49,142",0,0,"3,211","79,927",1,425,"4,325",0,"2,165","7,699",0,0,0,"49,285","1,865",0,"1,196","2,727",50,"5,215",102,0,"26,506",0,0,154,"3,972",0,470,"12,081","9,828","170,497","7,815","6,271","1,601",352,76,"18,327","16,390","1,920",60,0,19,"4,538",0,85,179,181,8,1,0,"3,551","1,072",700,"12,084",63,"3,313",340,713,329,1,"1,539",427,0,0,0,0,127,0,0,0,0,0,0,0,0,0,535,604,76,"888,078",0,"888,078",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,2,10,0,8,"1,903",863,0,0,4,7,0,0,2,0,0,0,0,0,0,91,3,0,1,0,0,4,1,0,17,0,0,0,9,0,0,1,0,16,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"2,962",0,"2,962",,,
"Bahamas, The",15,281,0,7,"11,046",747,0,0,6,98,0,10,35,0,0,0,0,0,0,"1,559",44,0,3,4,0,17,0,0,148,0,0,0,3,0,1,28,1,25,4,7,0,0,0,18,11,170,5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"14,317",0,"14,317",,,
Barbados,26,168,0,29,"5,417","2,699",0,0,30,51,0,0,1,0,0,0,0,0,0,232,9,0,3,1,0,37,2,0,85,0,0,0,35,0,0,25,1,51,8,7,0,0,0,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,"8,979",0,"8,979",,,
Belize,6,44,1,39,"3,748","2,327",0,0,143,19,0,90,0,0,0,0,0,0,0,249,20,0,2,1,0,8,0,0,35,0,0,3,69,0,0,16,0,26,2,7,5,4,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,"6,890",0,"6,890",,,
Canada,233,132,5,21,557,6,0,0,10,86,0,0,3,0,300,"1,071",0,0,0,194,16,0,40,19,3,638,1,0,80,0,0,4,24,0,0,100,649,73,22,"1,133",171,158,39,85,157,4,0,0,4,646,0,4,0,11,0,0,0,12,10,2,30,0,6,0,0,0,0,13,2,0,0,0,13,7,0,0,0,0,0,0,0,0,0,50,20,23,"6,887",0,"6,887",,,
Costa Rica,59,198,1,214,"33,643",253,0,0,911,748,0,91,18,0,11,12,0,0,0,407,48,0,14,8,0,71,6,0,161,0,0,2,366,0,13,98,51,515,93,60,24,20,8,122,125,7,0,0,0,0,0,0,0,0,0,1,0,7,0,8,22,0,1,0,1,0,0,58,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,"38,530",0,"38,530",,,
Cuba,99,84,3,"1,882","2,090","15,706",0,0,71,5,0,4,3,0,0,1,0,0,0,17,1,0,100,139,0,57,1,0,13,0,0,0,7,0,0,13,7,43,7,253,62,72,21,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,189,10,276,0,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,187,159,"21,822",0,"21,822",,,
Dominica,1,15,0,12,675,363,0,0,14,49,0,0,0,0,0,1,0,0,0,139,7,0,1,1,0,2,1,0,30,0,0,0,29,0,0,7,0,17,3,4,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,"1,419",0,"1,419",,,
Dominican Republic,44,705,25,"1,352","38,677",449,0,0,93,130,0,144,21,0,0,6,0,0,0,580,7,0,16,37,0,24,37,0,138,0,0,12,756,0,1,154,174,575,29,491,90,168,47,29,47,6,0,0,0,0,0,0,0,0,0,0,0,5,0,3,537,0,24,62,0,0,0,86,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1,167","1,612",385,"49,038",0,"49,038",,,
El Salvador,34,303,12,79,"45,942","8,630",0,0,464,297,0,75,2,0,0,3,0,0,0,261,9,0,10,9,3,41,11,0,61,0,0,9,262,0,0,45,22,204,22,86,18,47,17,36,59,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,175,0,0,0,0,0,0,45,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136,383,150,"58,012",0,"58,012",,,
Grenada,5,24,0,10,"1,000",536,0,0,9,107,0,0,0,0,0,0,0,0,0,88,0,0,3,0,0,5,1,0,24,0,0,0,35,0,0,7,0,20,1,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,"1,905",0,"1,905",,,
Guatemala,46,244,16,182,"35,420",819,0,0,301,159,0,109,8,0,0,0,0,0,0,372,22,0,14,22,0,41,8,0,110,0,0,0,"3,018",0,0,72,29,267,24,50,13,37,24,41,59,19,1,0,0,0,0,0,0,0,0,0,0,3,1,0,36,0,0,0,0,0,0,55,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,160,1,"41,899",0,"41,899",,,
Haiti,22,38,5,230,"15,409","3,210",0,0,271,144,0,73,93,0,0,1,0,0,0,243,6,0,9,15,0,79,12,0,23,0,0,0,10,0,0,8,9,169,5,177,26,91,44,4,9,7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,36,0,171,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,999,180,"22,297",0,"22,297",,,
Honduras,55,179,19,100,"25,533",149,0,0,414,"1,529",0,17,17,0,16,4,0,0,0,415,22,0,12,8,0,32,14,0,94,0,0,1,970,0,1,50,2,180,3,106,32,46,17,20,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,161,38,"30,434",0,"30,434",,,
Jamaica,30,301,6,92,"28,622",260,0,0,133,909,0,6,0,0,1,19,0,0,0,"1,509",112,0,20,13,0,89,7,0,322,0,0,46,"8,716",0,0,123,27,"1,057",318,340,50,88,22,50,48,34,1,0,0,0,0,0,0,0,0,0,0,18,97,6,392,0,257,4,6,0,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,335,161,"44,991",0,"44,991",,,
Mexico,455,"1,062",92,"8,410","22,377","8,065","1,399,819",0,868,"2,760",4,6,412,0,340,774,0,0,0,"8,074",567,0,109,11,0,469,43,0,"2,990",0,0,"29,006","38,789",0,17,"2,496",673,"3,948",865,"1,267",245,511,289,"2,020","2,815",187,7,0,1,3,0,0,0,0,0,0,0,219,131,95,"5,487",3,221,95,103,0,0,"1,033",300,0,0,0,686,414,0,0,0,0,0,0,0,0,0,"8,941","8,790","15,310","1,582,674",0,"1,582,674",,,
Nicaragua,27,140,9,339,"9,539",551,0,0,311,742,0,57,1,0,0,0,0,0,0,169,6,0,21,11,1,23,9,0,26,0,0,27,166,0,0,15,9,120,23,64,10,11,9,6,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,4,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,1,"12,548",0,"12,548",,,
Panama,27,470,5,210,"12,256","1,205",0,0,500,256,0,270,131,0,0,9,0,0,0,627,11,0,18,19,0,34,1,0,144,0,0,6,82,0,2,58,23,180,22,50,8,15,5,38,31,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0,0,2,0,0,0,16,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,26,1,"16,818",0,"16,818",,,
Saint Kitts and Nevis,3,16,0,4,799,363,0,0,6,8,0,0,0,0,0,0,0,0,0,101,6,0,2,0,0,4,0,0,16,0,0,0,1,0,0,0,0,5,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"1,344",0,"1,344",,,
Saint Lucia,15,23,0,23,"1,589",817,0,0,21,84,0,0,0,0,0,0,0,0,0,161,5,0,12,2,0,3,1,0,14,0,0,0,0,0,1,7,0,24,2,11,4,1,0,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,"2,856",0,"2,856",,,
Saint Vincent and the Grenadines,5,23,0,32,"1,054",466,0,0,7,674,0,1,1,0,0,1,0,0,0,92,1,0,0,0,0,4,0,0,8,0,0,0,1,0,0,3,0,11,0,4,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,"2,415",0,"2,415",,,
Trinidad and Tobago,25,204,0,110,"26,828","1,690",0,0,119,808,0,38,1,0,1,7,0,0,0,"1,048",35,0,17,9,0,91,2,0,297,0,0,0,7,0,3,92,3,185,32,23,9,4,6,66,50,41,0,0,0,0,0,0,0,0,0,0,0,5,0,0,279,0,107,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,16,"32,353",0,"32,353",,,
Totals for North America,"1,234","4,664",199,"13,385","324,124","50,174","1,399,819",0,"4,706","9,670",4,991,749,0,669,"1,909",0,0,0,"16,628",957,0,427,329,7,"1,773",158,0,"4,836",0,0,"29,116","53,355",0,39,"3,418","1,680","7,711","1,485","4,146",770,"1,278",550,"2,557","3,484",522,16,0,5,649,0,4,0,11,0,2,0,304,239,115,"7,339",13,"1,078",163,110,0,0,"1,448",603,0,0,0,699,427,0,0,0,0,0,0,0,0,0,"11,394","12,815","16,433","2,001,390",0,"2,001,390",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,144,"3,689",4,134,"5,587",453,0,0,29,"1,927",0,8,29,0,37,429,0,0,0,"1,145",40,0,33,9,0,219,3,0,"1,814",0,0,102,964,0,26,"1,031",340,"6,342",432,319,37,17,3,"1,301","1,316",41,2,0,0,1,0,0,0,0,0,0,3,289,45,56,398,1,29,18,6,0,0,204,58,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,1,"29,133",0,"29,133",,,
Fiji,19,34,5,32,"2,272",68,0,0,193,62,0,5,0,0,0,0,0,0,0,61,3,0,6,4,0,15,1,0,6,0,0,0,1,0,2,8,0,19,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,2,"2,892",0,"2,892",,,
Kiribati,7,6,3,28,124,18,0,0,49,492,0,2,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,748,,,
Marshall Islands,6,0,0,6,14,7,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,,,
"Micronesia, Federated States of",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,,,
Nauru,0,4,1,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,,,
New Zealand,17,405,3,152,"1,658",102,0,0,16,582,0,281,3,0,1,2,0,0,0,352,32,0,16,5,0,69,3,0,494,0,0,314,481,0,7,308,106,"2,515",104,68,10,6,3,307,261,8,0,0,0,1,0,0,0,0,0,0,0,65,21,9,60,0,31,9,1,0,0,114,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,"9,022",0,"9,022",,,
Palau,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,,,
Papua New Guinea,9,41,1,109,31,130,0,0,76,0,0,39,30,0,0,0,0,0,0,14,7,0,16,12,0,15,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,543,,,
Samoa,1,21,0,34,"1,731",81,0,0,91,47,0,10,1,0,0,0,0,0,0,43,4,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,163",0,"2,163",,,
Solomon Islands,5,12,0,13,28,10,0,0,6,3,0,0,1,0,0,0,0,0,0,3,0,0,6,11,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,103,,,
Tonga,8,108,7,3,"1,496",69,0,0,27,2,0,2,0,0,0,0,0,0,0,29,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,"1,869",0,"1,869",,,
Tuvalu,8,4,0,1,40,2,0,0,1,216,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,283,,,
Vanuatu,0,11,0,4,28,2,0,0,5,0,0,7,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,,,
Totals for Oceania,239,"4,343",24,516,"13,030",945,0,0,510,"3,332",0,356,64,0,38,431,0,0,0,"1,665",86,0,89,58,0,332,8,0,"2,316",0,0,416,"1,446",0,35,"1,349",446,"8,904",536,398,47,26,6,"1,610","1,577",49,2,0,0,2,0,0,0,0,0,0,3,355,66,65,459,1,62,27,7,0,0,514,92,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,18,3,"46,945",0,"46,945",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,113,"1,021",18,469,"73,353",646,0,0,184,558,0,42,6,0,120,309,0,0,0,"1,885",286,0,30,60,0,411,15,0,"1,644",0,0,6,193,0,22,"1,547",270,"2,209",481,77,11,4,2,"1,098","1,647",29,0,0,0,1,0,0,0,0,0,0,0,182,27,117,590,5,66,109,2,0,0,332,273,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"90,474",0,"90,474",,,
